claim_ref,policy_no,loss_date,report_date,status,peril_code,region,paid_gbp,outstanding_gbp,incurred_gbp
BRD-2025M11-006973,POL-3852971,2025-08-18,2025-09-04,Closed,TPPD,London,1970.28,0.00,1970.28
BRD-2025M11-006974,POL-9526655,2025-09-10,2025-10-06,Closed,TPPD,Scotland,7315.50,0.00,7315.50
BRD-2025M11-006975,POL-4155210,2025-08-09,2025-08-09,Closed,AD,Midlands,1603.37,0.00,1603.37
BRD-2025M11-006976,POL-2971181,2025-04-21,2025-04-24,Open,AD,South,789.59,447.74,1237.33
BRD-2025M11-006977,POL-9495543,2025-03-02,2025-03-20,Open,TH,South,785.77,504.16,1289.93
BRD-2025M11-006978,POL-6084945,2025-02-02,2025-02-20,Closed,AD,North,436.82,0.00,436.82
BRD-2025M11-006979,POL-5800656,2024-11-08,2024-11-10,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-006980,POL-4247579,2025-11-26,2025-11-30,Closed,TPPD,London,7913.04,0.00,7913.04
BRD-2025M11-006981,POL-9683999,2024-10-18,2024-12-09,Closed,TH,Midlands,1856.04,0.00,1856.04
BRD-2025M11-006982,POL-8743659,2025-11-24,2025-11-30,Open,FI,North,57.51,436.15,493.66
BRD-2025M11-006983,POL-8458979,2025-10-15,2025-10-25,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-006984,POL-4685792,2025-06-25,2025-06-30,Closed,AD,London,977.73,0.00,977.73
BRD-2025M11-006985,POL-6449886,2025-10-11,2025-10-13,Open,FI,North,40.03,221.27,261.30
BRD-2025M11-006986,POL-7740573,2024-11-08,2024-11-14,Closed,AD,London,464.18,0.00,464.18
BRD-2025M11-006987,POL-2337025,2025-07-01,2025-08-25,Closed,AD,Midlands,3623.62,0.00,3623.62
BRD-2025M11-006988,POL-3530575,2024-11-16,2024-11-23,Closed,AD,South,-66.39,0.00,-66.39
BRD-2025M11-006989,POL-6835719,2025-02-20,2025-03-16,Open,AD,London,150.68,338.73,489.41
BRD-2025M11-006990,POL-5611111,2025-08-13,2025-08-14,Closed,TPPD,Scotland,7570.50,0.00,7570.50
BRD-2025M11-006991,POL-6519718,2025-08-07,2025-08-20,Closed,AD,South,782.28,0.00,782.28
BRD-2025M11-006992,POL-7324427,2025-08-05,2025-08-05,Open,TPBI,London,1028.04,5393.83,6421.87
BRD-2025M11-006993,POL-5009623,2025-05-07,2025-05-18,Closed,FI,Midlands,3799.06,0.00,3799.06
BRD-2025M11-006994,POL-6848616,2024-09-02,2024-09-02,Open,TPPD,South,848.34,5384.62,6232.96
BRD-2025M11-006995,POL-5745226,2025-06-08,2025-06-09,Reopened,WS,South,645.39,1287.33,1932.72
BRD-2025M11-006996,POL-5810786,2025-09-30,2025-10-02,Closed,TPPD,North,3630.48,0.00,3630.48
BRD-2025M11-006997,POL-2326254,2025-06-21,2025-06-26,Closed,FI,London,4476.82,0.00,4476.82
BRD-2025M11-006998,POL-1247896,2024-12-12,2025-01-18,Closed,WS,Midlands,1194.32,0.00,1194.32
BRD-2025M11-006999,POL-4487348,2025-01-18,2025-01-25,Closed,AD,South,7435.27,0.00,7435.27
BRD-2025M11-007000,POL-7897355,2024-11-09,2024-11-13,Closed,AD,South,1879.74,0.00,1879.74
BRD-2025M11-007001,POL-2985055,2025-02-14,2025-02-16,Closed,AD,Midlands,2454.60,0.00,2454.60
BRD-2025M11-007002,POL-4586448,2025-04-10,2025-05-04,Open,WS,South,4962.67,3298.47,8261.14
BRD-2025M11-007003,POL-5787353,2024-08-22,2024-09-12,Closed,WS,South,256.47,0.00,256.47
BRD-2025M11-007004,POL-8981408,2025-09-14,2025-09-24,Reopened,AD,North,893.20,3481.12,4374.32
BRD-2025M11-007005,POL-2335296,2025-04-26,2025-05-07,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-007006,POL-9737583,2025-04-25,2025-05-01,Closed,AD,Scotland,2836.87,0.00,2836.87
BRD-2025M11-007007,POL-3883948,2025-05-24,2025-05-31,Closed,AD,North,4113.87,0.00,4113.87
BRD-2025M11-007008,POL-3332862,2024-06-28,2024-07-05,Closed,WS,Midlands,283.17,0.00,283.17
BRD-2025M11-007009,POL-1529665,2025-04-17,2025-04-18,ClosedWithoutPayment,TPBI,South,0.00,0.00,0.00
BRD-2025M11-007010,POL-6176347,2024-12-08,2024-12-12,Open,TPPD,London,325.88,3381.77,3707.65
BRD-2025M11-007011,POL-4825585,2025-02-27,2025-04-10,Open,TPBI,London,912.65,1255.64,2168.29
BRD-2025M11-007012,POL-1789400,2025-07-25,2025-08-09,Closed,TPPD,Midlands,2661.53,0.00,2661.53
BRD-2025M11-007013,POL-6809710,2025-08-14,2025-08-18,Open,TPPD,North,630.80,1360.93,1991.73
BRD-2025M11-007014,POL-8104224,2025-07-18,2025-08-07,Closed,AD,London,999.98,0.00,999.98
BRD-2025M11-007015,POL-6129158,2024-09-08,2024-09-26,Closed,TPPD,South,5267.73,0.00,5267.73
BRD-2025M11-007016,POL-7860365,2025-09-01,2025-09-06,Closed,AD,Scotland,536.61,0.00,536.61
BRD-2025M11-007017,POL-4791504,2025-09-07,2025-09-23,Closed,WS,South,226.10,0.00,226.10
BRD-2025M11-007018,POL-3032181,2025-05-27,2025-06-03,Closed,AD,North,1236.22,0.00,1236.22
BRD-2025M11-007019,POL-6719399,2025-10-31,2025-11-02,Closed,TPPD,South,15168.92,0.00,15168.92
BRD-2025M11-007020,POL-1243517,2025-09-04,2025-09-05,Closed,TPPD,North,847.02,0.00,847.02
BRD-2025M11-007021,POL-8442187,2025-07-15,2025-07-15,Open,AD,North,2390.92,1575.21,3966.13
BRD-2025M11-007022,POL-8000231,2025-07-19,2025-07-29,Closed,TPBI,London,95.00,0.00,95.00
BRD-2025M11-007023,POL-7084217,2025-09-27,2025-10-03,Closed,TPPD,North,3175.95,0.00,3175.95
BRD-2025M11-007024,POL-5556433,2025-08-20,2025-08-29,Closed,TPPD,South,3396.30,0.00,3396.30
BRD-2025M11-007025,POL-9534280,2025-10-15,2025-10-31,ClosedWithoutPayment,TPPD,North,0.00,0.00,0.00
BRD-2025M11-007026,POL-8619580,2024-09-06,2024-09-11,Open,TPPD,South,609.48,866.89,1476.37
BRD-2025M11-007027,POL-9315832,2025-10-16,2025-10-26,Closed,AD,North,6281.40,0.00,6281.40
BRD-2025M11-007028,POL-3984598,2024-08-31,2024-09-05,Open,AD,London,1239.70,1211.18,2450.88
BRD-2025M11-007029,POL-4499019,2025-03-26,2025-04-18,Closed,TPBI,Midlands,1855.52,0.00,1855.52
BRD-2025M11-007030,POL-5302812,2025-06-19,2025-06-19,Open,TPBI,London,1651.91,1602.53,3254.44
BRD-2025M11-007031,POL-3962907,2025-08-25,2025-08-27,Closed,AD,North,1397.16,0.00,1397.16
BRD-2025M11-007032,POL-2402441,2025-02-23,2025-03-09,Closed,AD,South,938.11,0.00,938.11
BRD-2025M11-007033,POL-9131987,2025-05-06,2025-06-08,Open,AD,London,246.61,178.73,425.34
BRD-2025M11-007034,POL-2956409,2025-01-28,2025-02-26,Closed,AD,London,7274.32,0.00,7274.32
BRD-2025M11-007035,POL-5612279,2025-11-02,2025-11-16,Closed,AD,South,1645.97,0.00,1645.97
BRD-2025M11-007036,POL-1703825,2025-09-18,2025-09-20,Closed,TPPD,Scotland,405.38,0.00,405.38
BRD-2025M11-007037,POL-5814280,2025-08-05,2025-08-17,Closed,TPPD,Scotland,3832.08,0.00,3832.08
BRD-2025M11-007038,POL-9331526,2024-09-09,2024-09-09,Reopened,TPPD,North,429.63,3052.73,3482.36
BRD-2025M11-007039,POL-5344302,2025-09-24,2025-09-24,Closed,TPPD,North,900.78,0.00,900.78
BRD-2025M11-007040,POL-5443304,2025-08-05,2025-08-11,Reopened,TH,Midlands,982.27,1303.58,2285.85
BRD-2025M11-007041,POL-6125451,2025-03-21,2025-04-04,Open,TPPD,Midlands,964.74,4192.08,5156.82
BRD-2025M11-007042,POL-5412102,2025-05-17,2025-06-10,Closed,AD,Scotland,928.39,0.00,928.39
BRD-2025M11-007043,POL-2125262,2025-06-29,2025-07-25,Open,TPPD,Midlands,396.36,336.03,732.39
BRD-2025M11-007044,POL-3660290,2024-07-28,2024-07-30,Closed,WS,Midlands,6231.69,0.00,6231.69
BRD-2025M11-007045,POL-1463113,2025-05-08,2025-06-01,Closed,WS,South,9284.00,0.00,9284.00
BRD-2025M11-007046,POL-4418052,2025-04-28,2025-05-01,Open,AD,Midlands,1934.45,6526.84,8461.29
BRD-2025M11-007047,POL-5414852,2025-06-16,2025-06-16,ClosedWithoutPayment,TH,North,0.00,0.00,0.00
BRD-2025M11-007048,POL-6156180,2024-11-09,2024-11-10,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-007049,POL-8138923,2025-08-19,2025-09-19,Open,WS,London,3578.42,5024.67,8603.09
BRD-2025M11-007050,POL-1700161,2025-05-11,2025-05-11,Closed,AD,London,1348.61,0.00,1348.61
BRD-2025M11-007051,POL-4506614,2025-05-17,2025-05-31,Closed,TPBI,Scotland,1558.16,0.00,1558.16
BRD-2025M11-007052,POL-3135772,2025-06-03,2025-06-09,Closed,WS,South,4989.13,0.00,4989.13
BRD-2025M11-007053,POL-1896984,2025-06-09,2025-06-11,Open,TPBI,South,359.10,220.56,579.66
BRD-2025M11-007054,POL-1952950,2025-08-17,2025-08-23,Open,TPPD,London,497.93,1576.75,2074.68
BRD-2025M11-007055,POL-3525052,2025-03-09,2025-03-18,Reopened,AD,Midlands,230.05,100.70,330.75
BRD-2025M11-007056,POL-7300069,2025-07-20,2025-07-24,Closed,AD,Midlands,7588.15,0.00,7588.15
BRD-2025M11-007057,POL-3280402,2025-09-05,2025-09-11,Open,TPPD,London,10.51,479.47,489.98
BRD-2025M11-007058,POL-4701409,2025-08-31,2025-10-04,Open,TPBI,London,302.17,3239.54,3541.71
BRD-2025M11-007059,POL-3194827,2025-02-26,2025-03-08,Open,WS,South,715.27,715.47,1430.74
BRD-2025M11-007060,POL-3571309,2024-11-17,2024-12-01,Open,AD,London,378.95,5461.08,5840.03
BRD-2025M11-007061,POL-8517363,2025-09-30,2025-10-08,Reopened,FI,London,286.53,274.49,561.02
BRD-2025M11-007062,POL-1288779,2024-04-19,2024-04-22,Open,TH,South,1116.65,1147.65,2264.30
BRD-2025M11-007063,POL-5895431,2025-08-10,2025-08-21,Open,AD,Midlands,108.77,1164.55,1273.32
BRD-2025M11-007064,POL-7552969,2025-10-23,2025-10-25,Open,AD,London,1552.29,6442.86,7995.15
BRD-2025M11-007065,POL-7210645,2025-01-15,2025-01-24,Open,AD,Scotland,690.20,1120.70,1810.90
BRD-2025M11-007066,POL-4669053,2025-10-12,2025-10-16,Open,AD,North,165.90,805.57,971.47
BRD-2025M11-007067,POL-7480403,2024-09-09,2024-09-21,Open,TPBI,Scotland,1297.26,2230.81,3528.07
BRD-2025M11-007068,POL-4203045,2025-02-22,2025-05-01,Closed,AD,Scotland,282.71,0.00,282.71
BRD-2025M11-007069,POL-5589788,2025-09-13,2025-10-04,Open,TPBI,North,2437.09,4731.86,7168.95
BRD-2025M11-007070,POL-5575552,2025-04-22,2025-05-08,Open,AD,North,18.11,1145.17,1163.28
BRD-2025M11-007071,POL-6882546,2024-09-29,2024-10-15,Closed,AD,South,3910.00,0.00,3910.00
BRD-2025M11-007072,POL-2510862,2025-09-22,2025-10-16,Closed,AD,Midlands,6822.98,0.00,6822.98
BRD-2025M11-007073,POL-6167483,2025-05-02,2025-05-04,Open,AD,London,1007.74,2270.18,3277.92
BRD-2025M11-007074,POL-5080026,2025-09-27,2025-10-10,Closed,WS,South,2690.49,0.00,2690.49
BRD-2025M11-007075,POL-7255415,2025-07-04,2025-07-10,Closed,TPPD,Scotland,1770.07,0.00,1770.07
BRD-2025M11-007076,POL-5629797,2025-03-30,2025-03-31,Closed,FI,Midlands,4409.47,0.00,4409.47
BRD-2025M11-007077,POL-5621857,2024-11-10,2024-11-22,Open,TPBI,Scotland,190.40,298.34,488.74
BRD-2025M11-007078,POL-7766371,2024-04-22,2024-05-23,Open,TPPD,North,212.45,423.42,635.87
BRD-2025M11-007079,POL-9103096,2025-05-11,2025-06-29,Closed,AD,South,140.82,0.00,140.82
BRD-2025M11-007080,POL-7649140,2025-04-16,2025-04-19,Closed,TH,London,1013.30,0.00,1013.30
BRD-2025M11-007081,POL-7908151,2025-03-14,2025-03-27,Closed,AD,Midlands,1071.80,0.00,1071.80
BRD-2025M11-007082,POL-5534152,2025-04-07,2025-04-08,Open,AD,Midlands,500.95,696.36,1197.31
BRD-2025M11-007083,POL-9943418,2025-08-29,2025-09-24,ClosedWithoutPayment,TPPD,Midlands,0.00,0.00,0.00
BRD-2025M11-007084,POL-1968728,2025-05-16,2025-05-25,Closed,AD,London,756.27,0.00,756.27
BRD-2025M11-007085,POL-5860801,2024-10-24,2024-10-27,Closed,AD,London,2231.73,0.00,2231.73
BRD-2025M11-007086,POL-9600455,2025-08-16,2025-08-21,Open,AD,North,524.41,1004.26,1528.67
BRD-2025M11-007087,POL-7590134,2024-08-03,2024-08-03,Closed,TPBI,London,2442.32,0.00,2442.32
BRD-2025M11-007088,POL-1093390,2025-08-16,2025-09-13,Closed,TPPD,London,1225.50,0.00,1225.50
BRD-2025M11-007089,POL-5838528,2025-06-19,2025-06-23,Closed,AD,South,397.52,0.00,397.52
BRD-2025M11-007090,POL-7179486,2024-09-24,2024-09-28,Closed,AD,Midlands,804.89,0.00,804.89
BRD-2025M11-007091,POL-5993826,2025-04-26,2025-05-06,Closed,AD,London,2963.35,0.00,2963.35
BRD-2025M11-007092,POL-7864650,2025-05-31,2025-06-18,Open,WS,London,39.39,326.22,365.61
BRD-2025M11-007093,POL-2045166,2025-09-20,2025-10-27,Closed,WS,London,754.79,0.00,754.79
BRD-2025M11-007094,POL-8171392,2024-09-17,2024-11-06,Closed,TPBI,London,4554.98,0.00,4554.98
BRD-2025M11-007095,POL-9488727,2025-10-25,2025-11-06,Closed,TPBI,South,3757.22,0.00,3757.22
BRD-2025M11-007096,POL-6205533,2025-04-28,2025-05-09,Open,TPPD,Scotland,8699.10,8231.37,16930.47
BRD-2025M11-007097,POL-5904133,2024-09-09,2024-09-12,Closed,TH,South,9276.86,0.00,9276.86
BRD-2025M11-007098,POL-8018037,2024-07-04,2024-07-18,Closed,AD,Midlands,21328.31,0.00,21328.31
BRD-2025M11-007099,POL-8549556,2025-10-28,2025-10-31,Closed,TH,North,322.06,0.00,322.06
BRD-2025M11-007100,POL-2957466,2025-10-30,2025-11-09,Closed,TPBI,Midlands,507.66,0.00,507.66
BRD-2025M11-007101,POL-9403610,2025-09-06,2025-09-14,Closed,TPPD,London,1277.98,0.00,1277.98
BRD-2025M11-007102,POL-8922769,2025-10-19,2025-10-25,ClosedWithoutPayment,TPPD,London,0.00,0.00,0.00
BRD-2025M11-007103,POL-3365224,2025-08-02,2025-08-09,Open,AD,Midlands,85.43,2453.78,2539.21
BRD-2025M11-007104,POL-4058148,2025-06-26,2025-06-29,Closed,TPBI,North,1292.43,0.00,1292.43
BRD-2025M11-007105,POL-5855649,2025-11-17,2025-11-26,Closed,AD,London,171.23,0.00,171.23
BRD-2025M11-007106,POL-6004193,2025-10-15,2025-11-17,Closed,WS,South,750.53,0.00,750.53
BRD-2025M11-007107,POL-9775910,2025-10-26,2025-11-03,Closed,AD,South,2347.23,0.00,2347.23
BRD-2025M11-007108,POL-4702978,2025-04-27,2025-04-27,Closed,AD,Midlands,563.93,0.00,563.93
BRD-2025M11-007109,POL-5026098,2025-07-09,2025-08-20,Open,TPPD,Scotland,281.20,603.44,884.64
BRD-2025M11-007110,POL-5917001,2025-07-20,2025-08-12,Closed,TPPD,Midlands,4373.94,0.00,4373.94
BRD-2025M11-007111,POL-2093889,2025-07-25,2025-07-31,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M11-007112,POL-9928183,2025-09-26,2025-09-28,Closed,TPPD,London,1026.22,0.00,1026.22
BRD-2025M11-007113,POL-2801836,2024-07-04,2024-07-15,Closed,TPPD,North,2568.47,0.00,2568.47
BRD-2025M11-007114,POL-7125543,2025-05-03,2025-05-18,Closed,AD,North,1121.14,0.00,1121.14
BRD-2025M11-007115,POL-4528123,2025-03-17,2025-03-24,Reopened,TPPD,North,2843.23,1711.80,4555.03
BRD-2025M11-007116,POL-4828395,2025-07-14,2025-08-01,Reopened,AD,South,683.25,376.47,1059.72
BRD-2025M11-007117,POL-7707522,2024-06-06,2024-07-03,Closed,TPPD,London,1955.58,0.00,1955.58
BRD-2025M11-007118,POL-8854829,2024-06-14,2024-06-19,Open,TPPD,North,7161.79,11352.06,18513.85
BRD-2025M11-007119,POL-1634452,2025-10-09,2025-10-13,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-007120,POL-1722235,2025-07-13,2025-07-31,Closed,AD,North,7092.06,0.00,7092.06
BRD-2025M11-007121,POL-9080188,2025-07-05,2025-08-19,Open,TH,Midlands,558.40,551.08,1109.48
BRD-2025M11-007122,POL-6826567,2025-07-01,2025-07-05,Open,WS,London,148.70,330.25,478.95
BRD-2025M11-007123,POL-4814928,2024-06-07,2024-06-09,Closed,TPPD,Midlands,678.97,0.00,678.97
BRD-2025M11-007124,POL-7324758,2025-11-25,2025-11-27,Closed,TPPD,North,359.75,0.00,359.75
BRD-2025M11-007125,POL-8952353,2024-07-06,2024-07-12,Closed,TPBI,South,3512.60,0.00,3512.60
BRD-2025M11-007126,POL-6817399,2025-02-14,2025-02-23,Open,TH,North,1193.63,669.27,1862.90
BRD-2025M11-007127,POL-3185450,2025-09-12,2025-09-16,Open,AD,London,1537.65,1800.30,3337.95
BRD-2025M11-007128,POL-2558284,2025-02-15,2025-02-20,Closed,TPPD,South,5025.50,0.00,5025.50
BRD-2025M11-007129,POL-3669951,2025-06-20,2025-06-28,Reopened,AD,Midlands,2330.92,1867.40,4198.32
BRD-2025M11-007130,POL-4468696,2025-03-11,2025-03-21,Closed,TPPD,South,1042.12,0.00,1042.12
BRD-2025M11-007131,POL-8235535,2025-01-08,2025-01-19,Open,TPPD,Midlands,90.42,373.71,464.13
BRD-2025M11-007132,POL-3791714,2025-08-01,2025-08-06,Closed,TPPD,Midlands,1321.77,0.00,1321.77
BRD-2025M11-007133,POL-1973776,2024-11-22,2024-11-23,Closed,TPPD,Midlands,3121.74,0.00,3121.74
BRD-2025M11-007134,POL-1392148,2025-02-06,2025-03-24,Closed,AD,South,3163.73,0.00,3163.73
BRD-2025M11-007135,POL-7886630,2025-10-01,2025-11-06,Reopened,TPBI,North,150.97,515.04,666.01
BRD-2025M11-007136,POL-2610770,2025-08-09,2025-08-09,ClosedWithoutPayment,AD,Midlands,0.00,0.00,0.00
BRD-2025M11-007137,POL-4689163,2024-09-28,2024-10-03,ClosedWithoutPayment,WS,North,0.00,0.00,0.00
BRD-2025M11-007138,POL-9876145,2025-03-22,2025-03-29,Closed,AD,South,18465.47,0.00,18465.47
BRD-2025M11-007139,POL-1307938,2025-05-10,2025-05-13,Open,TPBI,Scotland,664.06,5714.62,6378.68
BRD-2025M11-007140,POL-4889074,2025-05-18,2025-05-20,Closed,TPPD,London,2590.83,0.00,2590.83
BRD-2025M11-007141,POL-1299132,2025-03-28,2025-04-07,Closed,AD,London,1869.52,0.00,1869.52
BRD-2025M11-007142,POL-2386022,2025-05-03,2025-05-03,Closed,TPPD,London,2729.41,0.00,2729.41
BRD-2025M11-007143,POL-4003353,2025-05-15,2025-05-17,Closed,TPPD,Midlands,4114.01,0.00,4114.01
BRD-2025M11-007144,POL-6425810,2025-07-14,2025-07-17,Reopened,TPPD,London,80.61,44.09,124.70
BRD-2025M11-007145,POL-2615736,2024-10-14,2024-10-18,Open,AD,North,37.22,1482.85,1520.07
BRD-2025M11-007146,POL-3209237,2025-11-07,2025-11-08,Closed,TPPD,London,1179.05,0.00,1179.05
BRD-2025M11-007147,POL-1886980,2025-07-27,2025-07-27,Closed,TPPD,London,2660.74,0.00,2660.74
BRD-2025M11-007148,POL-3337579,2025-02-16,2025-03-06,Closed,TH,London,408.76,0.00,408.76
BRD-2025M11-007149,POL-8896307,2025-02-08,2025-03-12,Open,TPPD,Midlands,2668.28,2101.21,4769.49
BRD-2025M11-007150,POL-4221625,2025-02-17,2025-02-18,Closed,WS,Midlands,1736.46,0.00,1736.46
BRD-2025M11-007151,POL-8182299,2025-01-10,2025-01-24,Closed,WS,South,1113.27,0.00,1113.27
BRD-2025M11-007152,POL-6130638,2025-10-10,2025-10-21,Open,TH,Midlands,1629.00,3692.61,5321.61
BRD-2025M11-007153,POL-8091198,2025-10-03,2025-10-07,Open,TPPD,Midlands,2112.93,4129.27,6242.20
BRD-2025M11-007154,POL-7296011,2025-05-01,2025-05-09,Closed,TPPD,Midlands,2082.70,0.00,2082.70
BRD-2025M11-007155,POL-7500566,2025-06-24,2025-07-11,Closed,TH,South,2158.48,0.00,2158.48
BRD-2025M11-007156,POL-5413380,2025-05-05,2025-05-06,Closed,TH,London,6141.23,0.00,6141.23
BRD-2025M11-007157,POL-2485686,2025-07-11,2025-07-15,Closed,AD,London,1147.24,0.00,1147.24
BRD-2025M11-007158,POL-7426017,2024-12-30,2025-01-08,Closed,AD,North,1891.47,0.00,1891.47
BRD-2025M11-007159,POL-4387052,2024-10-02,2024-10-16,Open,AD,North,21.37,763.29,784.66
BRD-2025M11-007160,POL-4831807,2025-08-18,2025-08-26,ClosedWithoutPayment,TH,Midlands,0.00,0.00,0.00
BRD-2025M11-007161,POL-8466333,2025-10-09,2025-11-30,Open,TPPD,North,273.79,655.24,929.03
BRD-2025M11-007162,POL-7068587,2025-06-24,2025-07-17,Closed,AD,North,3458.44,0.00,3458.44
BRD-2025M11-007163,POL-3432202,2025-05-19,2025-05-22,Open,TH,London,518.15,456.64,974.79
BRD-2025M11-007164,POL-3690640,2025-10-28,2025-11-27,Closed,TPBI,Scotland,3026.57,0.00,3026.57
BRD-2025M11-007165,POL-4177484,2025-07-15,2025-07-21,Open,WS,South,22373.32,35912.36,58285.68
BRD-2025M11-007166,POL-8865673,2025-07-19,2025-07-27,Closed,TPPD,Midlands,-5697.14,0.00,-5697.14
BRD-2025M11-007167,POL-6107923,2025-10-02,2025-10-07,Closed,AD,South,222.90,0.00,222.90
BRD-2025M11-007168,POL-7757502,2024-04-23,2024-04-28,Closed,AD,Midlands,4021.02,0.00,4021.02
BRD-2025M11-007169,POL-8350011,2025-07-30,2025-07-31,Open,WS,Midlands,212.31,1799.65,2011.96
BRD-2025M11-007170,POL-3441035,2025-11-07,2025-11-09,Open,TPBI,South,1707.42,1471.95,3179.37
BRD-2025M11-007171,POL-8422416,2025-11-27,2025-11-27,Open,AD,South,474.66,603.66,1078.32
BRD-2025M11-007172,POL-3131253,2025-07-17,2025-07-18,Open,AD,London,67.62,1240.08,1307.70
BRD-2025M11-007173,POL-3859324,2025-03-15,2025-03-18,Open,WS,Scotland,347.02,350.99,698.01
BRD-2025M11-007174,POL-3828991,2025-01-15,2025-01-23,Open,TPPD,London,2005.10,2396.38,4401.48
BRD-2025M11-007175,POL-1113163,2025-01-18,2025-02-11,Closed,WS,London,407.53,0.00,407.53
BRD-2025M11-007176,POL-8868238,2025-11-07,2025-11-08,ClosedWithoutPayment,TH,South,0.00,0.00,0.00
BRD-2025M11-007177,POL-8171606,2025-05-19,2025-05-24,Open,FI,South,772.28,1028.38,1800.66
BRD-2025M11-007178,POL-1022971,2025-08-26,2025-08-29,Reopened,AD,Midlands,38.22,310.15,348.37
BRD-2025M11-007179,POL-3103340,2025-09-05,2025-09-16,Closed,TH,Midlands,583.29,0.00,583.29
BRD-2025M11-007180,POL-2572359,2025-03-27,2025-04-03,Closed,TPPD,London,1188.51,0.00,1188.51
BRD-2025M11-007181,POL-2287119,2025-02-09,2025-03-08,Closed,TPPD,Midlands,5423.04,0.00,5423.04
BRD-2025M11-007182,POL-5307971,2025-05-22,2025-06-05,Reopened,AD,Midlands,582.83,1067.30,1650.13
BRD-2025M11-007183,POL-2575134,2025-02-10,2025-02-27,Closed,AD,Scotland,208.78,0.00,208.78
BRD-2025M11-007184,POL-8315498,2025-11-17,2025-11-22,Closed,AD,North,1481.36,0.00,1481.36
BRD-2025M11-007185,POL-3186983,2025-03-05,2025-03-05,Closed,AD,London,2713.02,0.00,2713.02
BRD-2025M11-007186,POL-6893156,2025-10-12,2025-10-17,Closed,FI,London,5780.51,0.00,5780.51
BRD-2025M11-007187,POL-7741271,2024-04-08,2024-05-11,Open,TPBI,North,191.31,181.68,372.99
BRD-2025M11-007188,POL-6241482,2025-02-01,2025-02-03,Closed,AD,South,2192.15,0.00,2192.15
BRD-2025M11-007189,POL-3953645,2024-08-19,2024-09-08,ClosedWithoutPayment,WS,North,0.00,0.00,0.00
BRD-2025M11-007190,POL-2705739,2025-09-22,2025-10-28,Open,TPPD,Midlands,1525.94,667.38,2193.32
BRD-2025M11-007191,POL-3626783,2025-08-09,2025-08-23,Open,TPPD,North,322.75,383.11,705.86
BRD-2025M11-007192,POL-5169002,2024-10-05,2024-10-10,Open,AD,London,226.26,186.97,413.23
BRD-2025M11-007193,POL-6524459,2024-11-08,2024-11-12,Reopened,TPBI,Scotland,976.44,610.51,1586.95
BRD-2025M11-007194,POL-5637315,2024-12-31,2025-01-05,Closed,TH,Midlands,1621.22,0.00,1621.22
BRD-2025M11-007195,POL-7261344,2025-06-02,2025-06-27,Open,TH,South,16.36,195.88,212.24
BRD-2025M11-007196,POL-9743362,2025-04-01,2025-04-04,Closed,AD,London,486.36,0.00,486.36
BRD-2025M11-007197,POL-2515236,2025-08-28,2025-11-01,Open,TH,Midlands,730.83,1534.66,2265.49
BRD-2025M11-007198,POL-9732451,2025-02-07,2025-02-16,Open,TPBI,London,445.53,571.09,1016.62
BRD-2025M11-007199,POL-3745008,2024-12-18,2024-12-31,Closed,WS,North,1484.91,0.00,1484.91
BRD-2025M11-007200,POL-8694999,2024-09-30,2024-10-05,Closed,AD,London,5457.79,0.00,5457.79
BRD-2025M11-007201,POL-3059509,2025-04-23,2025-05-08,ClosedWithoutPayment,WS,Scotland,0.00,0.00,0.00
BRD-2025M11-007202,POL-1195512,2025-11-16,2025-11-20,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-007203,POL-8156115,2025-02-03,2025-02-07,Open,AD,Midlands,498.72,1455.98,1954.70
BRD-2025M11-007204,POL-5066827,2024-12-22,2024-12-22,Closed,FI,London,1924.16,0.00,1924.16
BRD-2025M11-007205,POL-8196491,2025-03-05,2025-03-07,Open,AD,Midlands,381.27,1544.83,1926.10
BRD-2025M11-007206,POL-5279459,2025-05-19,2025-06-03,ClosedWithoutPayment,WS,South,0.00,0.00,0.00
BRD-2025M11-007207,POL-6223366,2024-11-07,2024-11-14,Closed,TPPD,North,965.07,0.00,965.07
BRD-2025M11-007208,POL-2963077,2025-07-20,2025-07-23,Closed,WS,South,1450.68,0.00,1450.68
BRD-2025M11-007209,POL-5471021,2025-05-21,2025-05-25,Closed,AD,London,6009.47,0.00,6009.47
BRD-2025M11-007210,POL-8015794,2025-04-07,2025-05-01,Closed,WS,Scotland,10119.76,0.00,10119.76
BRD-2025M11-007211,POL-7801169,2024-12-21,2025-01-14,Closed,TPPD,North,823.62,0.00,823.62
BRD-2025M11-007212,POL-5368041,2025-07-30,2025-08-10,Closed,TH,South,-1590.57,0.00,-1590.57
