claim_ref,policy_no,loss_date,report_date,status,peril_code,region,paid_gbp,outstanding_gbp,incurred_gbp
BRD-2025M12-007201,POL-2849592,2025-01-01,2025-01-10,Closed,AD,London,1817.97,0.00,1817.97
BRD-2025M12-007202,POL-7913228,2025-02-20,2025-02-20,Closed,WS,Midlands,530.51,0.00,530.51
BRD-2025M12-007203,POL-8298333,2024-09-14,2024-09-14,Closed,AD,Midlands,3672.99,0.00,3672.99
BRD-2025M12-007204,POL-1274491,2024-08-27,2024-08-27,Closed,AD,London,113.98,0.00,113.98
BRD-2025M12-007205,POL-2805820,2025-10-14,2025-10-20,Open,TPBI,Midlands,735.14,737.60,1472.74
BRD-2025M12-007206,POL-7192224,2025-06-14,2025-07-28,Open,WS,London,1946.85,1721.97,3668.82
BRD-2025M12-007207,POL-4584380,2025-05-02,2025-05-05,Closed,AD,London,6218.07,0.00,6218.07
BRD-2025M12-007208,POL-6994639,2025-07-07,2025-07-20,Closed,TPPD,Scotland,566.37,0.00,566.37
BRD-2025M12-007209,POL-1145108,2025-05-19,2025-06-08,Closed,TH,London,1503.77,0.00,1503.77
BRD-2025M12-007210,POL-2163287,2025-11-27,2025-11-28,Open,TPPD,North,847.45,6359.07,7206.52
BRD-2025M12-007211,POL-9021324,2025-05-09,2025-05-20,Closed,AD,London,4156.51,0.00,4156.51
BRD-2025M12-007212,POL-3226060,2025-11-03,2025-11-13,Closed,FI,South,581.86,0.00,581.86
BRD-2025M12-007213,POL-1828453,2025-03-18,2025-03-20,Open,AD,London,235.70,412.56,648.26
BRD-2025M12-007214,POL-2968968,2025-09-26,2025-11-06,Open,AD,South,355.23,783.76,1138.99
BRD-2025M12-007215,POL-4758167,2025-09-25,2025-09-26,Open,AD,London,427.40,7799.86,8227.26
BRD-2025M12-007216,POL-9048904,2025-09-17,2025-09-24,Closed,WS,North,314.07,0.00,314.07
BRD-2025M12-007217,POL-5004601,2025-07-16,2025-07-17,Open,TH,London,1252.64,1223.64,2476.28
BRD-2025M12-007218,POL-8334476,2025-11-13,2025-12-15,Closed,TPPD,South,473.39,0.00,473.39
BRD-2025M12-007219,POL-4264270,2025-03-23,2025-04-25,Closed,TPBI,North,773.89,0.00,773.89
BRD-2025M12-007220,POL-5100930,2025-04-26,2025-05-02,ClosedWithoutPayment,TH,London,0.00,0.00,0.00
BRD-2025M12-007221,POL-2840983,2025-11-30,2025-12-12,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M12-007222,POL-5131824,2025-05-05,2025-05-28,Closed,AD,South,6431.35,0.00,6431.35
BRD-2025M12-007223,POL-7107315,2025-10-27,2025-11-07,Open,TPBI,South,59.19,511.79,570.98
BRD-2025M12-007224,POL-5165212,2025-09-19,2025-09-22,Open,WS,North,471.28,8716.57,9187.85
BRD-2025M12-007225,POL-1213008,2025-08-26,2025-09-08,Closed,AD,North,2425.09,0.00,2425.09
BRD-2025M12-007226,POL-7997752,2025-07-19,2025-08-10,Open,AD,London,51.62,327.36,378.98
BRD-2025M12-007227,POL-3154384,2025-11-03,2025-11-06,Closed,TPPD,Midlands,3241.97,0.00,3241.97
BRD-2025M12-007228,POL-3613558,2025-07-20,2025-08-06,Closed,TPPD,London,7190.67,0.00,7190.67
BRD-2025M12-007229,POL-6322958,2025-09-28,2025-10-04,Closed,AD,Midlands,1884.02,0.00,1884.02
BRD-2025M12-007230,POL-2703369,2025-08-16,2025-08-17,Closed,TPPD,London,223.19,0.00,223.19
BRD-2025M12-007231,POL-2586412,2025-09-13,2025-09-15,Open,AD,North,818.62,473.98,1292.60
BRD-2025M12-007232,POL-7916401,2024-06-02,2024-06-14,Open,AD,North,536.69,698.70,1235.39
BRD-2025M12-007233,POL-6910406,2025-09-06,2025-09-14,Closed,AD,Scotland,246.73,0.00,246.73
BRD-2025M12-007234,POL-6808374,2025-11-04,2025-11-21,Closed,AD,North,1079.20,0.00,1079.20
BRD-2025M12-007235,POL-8926980,2025-07-11,2025-08-03,Closed,WS,Midlands,2168.90,0.00,2168.90
BRD-2025M12-007236,POL-3088702,2025-07-23,2025-08-31,Open,AD,Midlands,459.27,1030.88,1490.15
BRD-2025M12-007237,POL-1000460,2025-09-12,2025-10-10,Closed,TH,Scotland,1005.45,0.00,1005.45
BRD-2025M12-007238,POL-4609380,2024-12-07,2025-02-01,Closed,TH,Midlands,1179.98,0.00,1179.98
BRD-2025M12-007239,POL-7128464,2025-08-09,2025-09-13,Closed,TPPD,North,962.28,0.00,962.28
BRD-2025M12-007240,POL-7255962,2024-10-26,2024-11-01,Open,TPBI,Midlands,1562.93,1253.44,2816.37
BRD-2025M12-007241,POL-6689254,2025-02-28,2025-03-21,Reopened,WS,London,997.39,3177.84,4175.23
BRD-2025M12-007242,POL-2945523,2024-12-16,2024-12-31,Closed,AD,South,10611.49,0.00,10611.49
BRD-2025M12-007243,POL-3969038,2025-12-28,2025-12-31,Reopened,AD,Midlands,1530.25,2236.28,3766.53
BRD-2025M12-007244,POL-8336094,2025-07-04,2025-07-06,Open,TPPD,South,54.30,2302.70,2357.00
BRD-2025M12-007245,POL-9013463,2024-12-15,2025-01-17,Closed,AD,South,335.03,0.00,335.03
BRD-2025M12-007246,POL-6754752,2025-08-04,2025-08-04,Reopened,WS,Midlands,200.66,204.23,404.89
BRD-2025M12-007247,POL-6908785,2025-06-15,2025-06-27,Closed,AD,North,259.41,0.00,259.41
BRD-2025M12-007248,POL-1535943,2025-08-27,2025-09-25,Closed,TPPD,South,1582.18,0.00,1582.18
BRD-2025M12-007249,POL-8046455,2025-04-16,2025-04-20,Closed,TPPD,South,832.68,0.00,832.68
BRD-2025M12-007250,POL-9304263,2025-10-12,2025-10-20,Closed,AD,South,606.85,0.00,606.85
BRD-2025M12-007251,POL-3854861,2025-08-19,2025-09-06,Open,TPBI,Midlands,1025.93,1353.88,2379.81
BRD-2025M12-007252,POL-3583726,2025-08-01,2025-08-27,Open,TPBI,North,229.78,4388.33,4618.11
BRD-2025M12-007253,POL-4210390,2025-08-30,2025-09-04,ClosedWithoutPayment,TPPD,London,0.00,0.00,0.00
BRD-2025M12-007254,POL-4178060,2025-03-16,2025-03-18,Open,AD,South,5375.56,6866.73,12242.29
BRD-2025M12-007255,POL-4085173,2025-02-06,2025-02-11,Open,TPPD,Midlands,1303.13,1545.48,2848.61
BRD-2025M12-007256,POL-9684255,2025-11-08,2025-11-26,Closed,TPBI,London,3590.26,0.00,3590.26
BRD-2025M12-007257,POL-9780458,2024-12-19,2024-12-25,Open,WS,North,215.48,376.06,591.54
BRD-2025M12-007258,POL-3369401,2025-01-29,2025-02-07,ClosedWithoutPayment,WS,South,0.00,0.00,0.00
BRD-2025M12-007259,POL-6496306,2025-09-30,2025-10-31,Open,AD,Midlands,678.13,806.23,1484.36
BRD-2025M12-007260,POL-2242059,2025-09-24,2025-10-16,Closed,WS,South,7797.80,0.00,7797.80
BRD-2025M12-007261,POL-6387246,2025-04-08,2025-04-08,Open,AD,Scotland,1027.26,3288.99,4316.25
BRD-2025M12-007262,POL-3064081,2024-08-18,2024-09-03,Open,TH,North,105.67,453.60,559.27
BRD-2025M12-007263,POL-9215194,2024-10-15,2024-11-06,Closed,AD,North,489.55,0.00,489.55
BRD-2025M12-007264,POL-3834602,2025-11-06,2025-11-20,Open,TPBI,Midlands,53.92,344.62,398.54
BRD-2025M12-007265,POL-3016530,2025-10-01,2025-10-06,Closed,AD,Midlands,1746.25,0.00,1746.25
BRD-2025M12-007266,POL-9115697,2025-07-01,2025-07-11,Closed,TPPD,South,432.40,0.00,432.40
BRD-2025M12-007267,POL-7010470,2025-07-05,2025-07-08,Open,AD,South,7.16,544.97,552.13
BRD-2025M12-007268,POL-2229730,2025-04-18,2025-04-20,Closed,TH,South,3105.53,0.00,3105.53
BRD-2025M12-007269,POL-6249209,2025-12-02,2025-12-09,Closed,TH,Midlands,6844.72,0.00,6844.72
BRD-2025M12-007270,POL-8632153,2025-04-14,2025-04-22,Open,AD,Midlands,465.42,566.91,1032.33
BRD-2025M12-007271,POL-2627032,2025-03-15,2025-03-25,Open,TPPD,North,482.78,528.95,1011.73
BRD-2025M12-007272,POL-8643370,2025-07-30,2025-08-05,Closed,AD,Midlands,1872.48,0.00,1872.48
BRD-2025M12-007273,POL-9416384,2025-10-18,2025-10-27,Closed,WS,London,945.82,0.00,945.82
BRD-2025M12-007274,POL-7120061,2025-05-29,2025-05-30,ClosedWithoutPayment,TPPD,London,0.00,0.00,0.00
BRD-2025M12-007275,POL-1622559,2025-05-04,2025-05-17,Open,TPPD,London,195.76,1055.40,1251.16
BRD-2025M12-007276,POL-3050751,2025-02-12,2025-03-13,Reopened,AD,North,1578.94,693.49,2272.43
BRD-2025M12-007277,POL-9401395,2025-11-26,2025-12-10,Open,TPPD,Midlands,1260.79,1089.75,2350.54
BRD-2025M12-007278,POL-1004111,2025-10-02,2025-10-24,Open,AD,Scotland,863.47,1850.07,2713.54
BRD-2025M12-007279,POL-9099698,2025-03-18,2025-03-24,Open,AD,North,429.96,2078.39,2508.35
BRD-2025M12-007280,POL-6369900,2025-12-09,2025-12-16,Open,TPPD,North,5428.04,2708.76,8136.80
BRD-2025M12-007281,POL-4424522,2025-12-31,2025-12-31,Closed,TPPD,South,2676.17,0.00,2676.17
BRD-2025M12-007282,POL-5260055,2024-11-30,2024-12-06,ClosedWithoutPayment,WS,South,0.00,0.00,0.00
BRD-2025M12-007283,POL-2928909,2025-03-03,2025-03-27,Closed,FI,North,1665.16,0.00,1665.16
BRD-2025M12-007284,POL-2020649,2025-12-21,2025-12-31,Closed,WS,North,888.60,0.00,888.60
BRD-2025M12-007285,POL-4939114,2025-05-02,2025-06-01,Closed,AD,London,1357.53,0.00,1357.53
BRD-2025M12-007286,POL-3145297,2025-05-09,2025-05-24,Closed,AD,Midlands,1163.71,0.00,1163.71
BRD-2025M12-007287,POL-1037965,2025-10-26,2025-10-28,Closed,AD,London,444.58,0.00,444.58
BRD-2025M12-007288,POL-6579966,2025-04-23,2025-05-07,Reopened,AD,Midlands,4956.07,5037.79,9993.86
BRD-2025M12-007289,POL-9238766,2024-05-12,2024-05-14,Open,FI,London,288.16,139.21,427.37
BRD-2025M12-007290,POL-1905145,2024-07-14,2024-08-02,Closed,WS,South,1629.27,0.00,1629.27
BRD-2025M12-007291,POL-4034367,2025-04-23,2025-04-23,Closed,FI,Midlands,4466.26,0.00,4466.26
BRD-2025M12-007292,POL-8731837,2025-11-13,2025-11-13,Open,TPPD,South,511.58,3678.10,4189.68
BRD-2025M12-007293,POL-1134592,2025-05-19,2025-05-29,Open,TH,South,53.90,3600.34,3654.24
BRD-2025M12-007294,POL-6318114,2024-11-03,2024-11-09,Reopened,AD,London,485.15,3467.33,3952.48
BRD-2025M12-007295,POL-3835824,2025-03-24,2025-03-28,Closed,TPPD,South,292.79,0.00,292.79
BRD-2025M12-007296,POL-5475047,2024-11-07,2024-12-02,Closed,AD,Midlands,1354.35,0.00,1354.35
BRD-2025M12-007297,POL-4679574,2025-05-17,2025-05-19,Closed,AD,Midlands,394.12,0.00,394.12
BRD-2025M12-007298,POL-9520493,2025-11-30,2025-12-10,Closed,AD,Scotland,1479.24,0.00,1479.24
BRD-2025M12-007299,POL-2805877,2025-02-14,2025-02-25,Open,FI,North,3497.80,1664.87,5162.67
BRD-2025M12-007300,POL-7687968,2024-11-19,2024-11-29,Closed,AD,Midlands,2976.39,0.00,2976.39
BRD-2025M12-007301,POL-5694267,2025-05-28,2025-06-03,ClosedWithoutPayment,AD,Midlands,0.00,0.00,0.00
BRD-2025M12-007302,POL-7085597,2025-03-23,2025-03-31,ClosedWithoutPayment,AD,Scotland,0.00,0.00,0.00
BRD-2025M12-007303,POL-9532738,2025-02-16,2025-03-03,Open,AD,South,489.97,760.53,1250.50
BRD-2025M12-007304,POL-5962646,2025-12-15,2025-12-31,Closed,TPPD,South,815.72,0.00,815.72
BRD-2025M12-007305,POL-7940526,2025-06-22,2025-06-22,Closed,WS,South,1084.68,0.00,1084.68
BRD-2025M12-007306,POL-6119823,2025-07-21,2025-08-15,Closed,AD,Midlands,638.05,0.00,638.05
BRD-2025M12-007307,POL-5150631,2024-11-11,2024-11-21,Closed,AD,North,4793.28,0.00,4793.28
BRD-2025M12-007308,POL-2425737,2024-11-20,2024-11-30,Closed,TH,Scotland,16801.61,0.00,16801.61
BRD-2025M12-007309,POL-9893816,2025-05-22,2025-05-23,Closed,AD,London,345.39,0.00,345.39
BRD-2025M12-007310,POL-4824123,2025-12-16,2025-12-22,Closed,WS,London,21372.50,0.00,21372.50
BRD-2025M12-007311,POL-1608131,2025-07-29,2025-08-22,Open,AD,London,60.09,235.92,296.01
BRD-2025M12-007312,POL-8861909,2025-09-09,2025-09-11,Closed,AD,London,495.22,0.00,495.22
BRD-2025M12-007313,POL-2704402,2025-06-08,2025-06-14,Closed,AD,South,13578.36,0.00,13578.36
BRD-2025M12-007314,POL-9667946,2025-06-01,2025-06-14,Closed,AD,North,1447.12,0.00,1447.12
BRD-2025M12-007315,POL-8428128,2025-10-07,2025-10-21,Closed,AD,South,1461.79,0.00,1461.79
BRD-2025M12-007316,POL-6478911,2025-12-26,2025-12-31,Open,WS,South,1962.80,1800.07,3762.87
BRD-2025M12-007317,POL-8070507,2025-03-26,2025-04-05,Closed,AD,North,988.18,0.00,988.18
BRD-2025M12-007318,POL-2169628,2025-01-24,2025-03-04,Closed,TPPD,Midlands,594.51,0.00,594.51
BRD-2025M12-007319,POL-5865049,2024-12-26,2025-01-16,Open,TPBI,North,35.27,736.72,771.99
BRD-2025M12-007320,POL-8400436,2025-11-18,2025-11-21,Closed,TPPD,London,253.92,0.00,253.92
BRD-2025M12-007321,POL-5976379,2025-11-26,2025-12-13,ClosedWithoutPayment,TPBI,North,0.00,0.00,0.00
BRD-2025M12-007322,POL-5961648,2025-09-10,2025-09-19,ClosedWithoutPayment,AD,Scotland,0.00,0.00,0.00
BRD-2025M12-007323,POL-6891418,2025-07-30,2025-08-18,ClosedWithoutPayment,TPPD,North,0.00,0.00,0.00
BRD-2025M12-007324,POL-6597956,2024-12-28,2025-02-19,Open,AD,London,1944.95,4391.92,6336.87
BRD-2025M12-007325,POL-9736825,2024-10-10,2024-11-10,Open,TPPD,London,261.99,241.33,503.32
BRD-2025M12-007327,POL-4607719,2025-06-26,2025-06-26,Closed,TH,Scotland,3218.38,0.00,3218.38
BRD-2025M12-007328,POL-8263870,2025-09-21,2025-10-05,Closed,TPBI,Scotland,907.06,0.00,907.06
BRD-2025M12-007329,POL-1701176,2024-11-19,2024-11-19,Closed,TPPD,Scotland,998.55,0.00,998.55
BRD-2025M12-007330,POL-9482859,2025-06-18,2025-07-22,Closed,TPBI,South,294.83,0.00,294.83
BRD-2025M12-007331,POL-8945052,2025-12-18,2025-12-28,Closed,AD,North,859.46,0.00,859.46
BRD-2025M12-007332,POL-3331678,2025-05-14,2025-05-15,Closed,AD,London,419.91,0.00,419.91
BRD-2025M12-007333,POL-4355309,2025-04-27,2025-05-07,Closed,AD,London,4991.61,0.00,4991.61
BRD-2025M12-007334,POL-6611435,2025-11-29,2025-12-31,Open,TH,Midlands,4181.99,3092.41,7274.40
BRD-2025M12-007335,POL-9077790,2025-05-09,2025-05-12,Open,TH,Scotland,1638.62,3319.48,4958.10
BRD-2025M12-007336,POL-3614315,2025-04-28,2025-05-23,Closed,TPPD,North,647.67,0.00,647.67
BRD-2025M12-007337,POL-2675376,2024-11-12,2024-11-15,Closed,AD,London,1610.61,0.00,1610.61
BRD-2025M12-007338,POL-3884336,2024-11-23,2024-11-29,ClosedWithoutPayment,FI,London,0.00,0.00,0.00
BRD-2025M12-007339,POL-4459196,2024-08-02,2024-08-23,Closed,TPPD,Scotland,-101.05,0.00,-101.05
BRD-2025M12-007340,POL-8183469,2025-10-18,2025-11-01,Closed,TPPD,Midlands,538.36,0.00,538.36
BRD-2025M12-007341,POL-6001614,2025-07-16,2025-07-24,Open,TPPD,North,52.93,1313.26,1366.19
BRD-2025M12-007342,POL-5259117,2025-06-01,2025-06-04,Open,TH,London,3111.94,3242.61,6354.55
BRD-2025M12-007343,POL-3026170,2025-07-29,2025-08-01,Closed,TPBI,London,1049.62,0.00,1049.62
BRD-2025M12-007344,POL-2566436,2025-11-15,2025-11-24,Closed,FI,North,2061.72,0.00,2061.72
BRD-2025M12-007345,POL-8536857,2025-08-14,2025-09-27,Closed,AD,London,731.49,0.00,731.49
BRD-2025M12-007346,POL-3824274,2025-07-02,2025-07-10,Closed,TPPD,London,2336.37,0.00,2336.37
BRD-2025M12-007347,POL-5121033,2024-12-16,2024-12-17,ClosedWithoutPayment,FI,South,0.00,0.00,0.00
BRD-2025M12-007348,POL-7286526,2025-09-20,2025-09-30,Open,FI,Midlands,76.75,513.71,590.46
BRD-2025M12-007349,POL-1397525,2025-08-05,2025-08-09,Closed,AD,North,7862.05,0.00,7862.05
BRD-2025M12-007350,POL-3584868,2025-12-26,2025-12-31,Reopened,AD,London,594.86,465.26,1060.12
BRD-2025M12-007351,POL-4912878,2025-05-19,2025-06-12,Closed,TPPD,North,9201.37,0.00,9201.37
BRD-2025M12-007352,POL-9920530,2025-04-21,2025-05-03,Reopened,WS,South,95.80,563.18,658.98
BRD-2025M12-007353,POL-7329349,2025-08-07,2025-08-15,Open,TPBI,London,84.44,173.87,258.31
BRD-2025M12-007354,POL-1787575,2025-02-14,2025-03-06,Closed,TH,London,574.88,0.00,574.88
BRD-2025M12-007355,POL-5927352,2025-03-10,2025-03-13,Closed,FI,South,6849.54,0.00,6849.54
BRD-2025M12-007356,POL-1244252,2025-05-10,2025-05-24,Closed,WS,South,596.21,0.00,596.21
BRD-2025M12-007357,POL-4433044,2025-09-12,2025-09-22,Closed,TH,South,3309.17,0.00,3309.17
BRD-2025M12-007358,POL-5820420,2025-10-15,2025-11-08,Open,FI,South,14.45,6298.89,6313.34
BRD-2025M12-007359,POL-6948705,2025-06-04,2025-06-07,Open,TPBI,Scotland,1372.70,942.17,2314.87
BRD-2025M12-007360,POL-4590238,2025-08-24,2025-08-28,Open,TPPD,Midlands,2951.34,2433.11,5384.45
BRD-2025M12-007361,POL-9470924,2025-07-25,2025-08-10,Closed,TPPD,London,391.64,0.00,391.64
BRD-2025M12-007362,POL-1517327,2025-12-16,2025-12-20,Closed,TPPD,London,823.54,0.00,823.54
BRD-2025M12-007363,POL-1612255,2025-02-19,2025-03-10,Open,AD,Scotland,1835.64,1777.69,3613.33
BRD-2025M12-007364,POL-6223885,2025-07-29,2025-08-07,Closed,TPPD,London,1086.07,0.00,1086.07
BRD-2025M12-007365,POL-1130806,2025-06-19,2025-06-24,Closed,AD,South,1007.74,0.00,1007.74
BRD-2025M12-007366,POL-1154014,2025-06-24,2025-06-30,Closed,WS,Scotland,3047.66,0.00,3047.66
BRD-2025M12-007367,POL-1642583,2025-09-09,2025-09-11,Closed,AD,Midlands,871.91,0.00,871.91
BRD-2025M12-007368,POL-6538674,2025-07-16,2025-07-27,Open,AD,South,18.13,331.16,349.29
BRD-2025M12-007369,POL-7098641,2025-11-05,2025-11-12,Closed,AD,North,773.04,0.00,773.04
BRD-2025M12-007370,POL-3540434,2025-11-09,2025-11-10,Open,AD,Midlands,647.65,617.53,1265.18
BRD-2025M12-007371,POL-8644887,2025-11-20,2025-12-31,Open,AD,North,3110.72,2415.58,5526.30
BRD-2025M12-007372,POL-8203677,2025-10-24,2025-10-25,Open,TPBI,London,1333.52,2218.49,3552.01
BRD-2025M12-007373,POL-5197166,2025-12-15,2025-12-22,ClosedWithoutPayment,TPPD,Midlands,0.00,0.00,0.00
BRD-2025M12-007374,POL-6739029,2025-02-11,2025-02-23,Open,AD,North,462.47,382.94,845.41
BRD-2025M12-007375,POL-7128977,2025-06-05,2025-06-07,Closed,TH,South,6464.96,0.00,6464.96
BRD-2025M12-007376,POL-7642697,2025-09-02,2025-09-09,Closed,TPPD,Scotland,272.25,0.00,272.25
BRD-2025M12-007377,POL-8380345,2025-05-26,2025-05-28,Closed,TPBI,London,8509.42,0.00,8509.42
BRD-2025M12-007378,POL-6216156,2025-10-19,2025-10-30,Open,TPPD,London,172.23,403.20,575.43
BRD-2025M12-007379,POL-7073507,2025-03-17,2025-03-19,Closed,TPPD,Midlands,2768.38,0.00,2768.38
BRD-2025M12-007380,POL-9059456,2025-12-09,2025-12-20,Closed,TPBI,London,808.93,0.00,808.93
BRD-2025M12-007381,POL-2766009,2025-11-26,2025-12-14,Closed,WS,Midlands,576.61,0.00,576.61
BRD-2025M12-007382,POL-4669006,2025-08-15,2025-09-12,Open,TPPD,London,101.38,622.31,723.69
BRD-2025M12-007383,POL-7289897,2025-08-26,2025-08-28,Open,WS,South,36.57,2676.38,2712.95
BRD-2025M12-007384,POL-7936682,2024-10-13,2024-10-26,Open,TPBI,South,46.92,793.89,840.81
BRD-2025M12-007385,POL-8826091,2025-03-30,2025-04-07,Open,AD,South,409.33,993.07,1402.40
BRD-2025M12-007386,POL-6679673,2025-02-20,2025-02-25,Closed,TPPD,Midlands,1866.11,0.00,1866.11
BRD-2025M12-007387,POL-2707359,2025-11-12,2025-11-23,Closed,AD,South,2533.14,0.00,2533.14
BRD-2025M12-007388,POL-1746554,2025-01-31,2025-02-21,Closed,AD,North,1493.43,0.00,1493.43
BRD-2025M12-007389,POL-8955929,2025-07-21,2025-07-21,Closed,TPPD,London,457.43,0.00,457.43
BRD-2025M12-007390,POL-4228692,2025-09-05,2025-09-15,Closed,AD,Midlands,3702.30,0.00,3702.30
BRD-2025M12-007391,POL-2141974,2024-11-29,2024-11-29,Open,TPPD,South,955.46,496.37,1451.83
BRD-2025M12-007392,POL-3821012,2025-03-27,2025-04-02,Closed,AD,South,503.31,0.00,503.31
BRD-2025M12-007393,POL-9157732,2025-06-26,2025-07-08,Open,TPBI,London,1306.19,2574.34,3880.53
BRD-2025M12-007394,POL-7366967,2025-10-27,2025-11-09,Closed,WS,London,5844.06,0.00,5844.06
BRD-2025M12-007395,POL-6033149,2024-07-14,2024-07-15,Open,AD,North,283.41,920.08,1203.49
BRD-2025M12-007396,POL-6387887,2025-03-01,2025-03-03,Open,WS,North,485.12,732.60,1217.72
BRD-2025M12-007397,POL-7041157,2025-09-02,2025-09-20,Closed,AD,Midlands,908.27,0.00,908.27
BRD-2025M12-007398,POL-4649838,2025-06-17,2025-07-04,Open,AD,London,425.91,609.75,1035.66
BRD-2025M12-007399,POL-9101782,2025-10-18,2025-10-24,Open,TPBI,South,594.71,343.85,938.56
BRD-2025M12-007400,POL-1105170,2024-12-23,2025-01-25,Reopened,AD,Scotland,1083.60,598.58,1682.18
BRD-2025M12-007401,POL-2070519,2025-01-19,2025-02-12,Closed,FI,South,846.81,0.00,846.81
BRD-2025M12-007402,POL-2887437,2025-02-14,2025-03-19,Closed,WS,North,4150.73,0.00,4150.73
BRD-2025M12-007403,POL-4850141,2024-07-26,2024-07-31,Closed,WS,South,4814.94,0.00,4814.94
BRD-2025M12-007404,POL-3980190,2024-11-20,2024-11-20,Closed,TH,London,10017.73,0.00,10017.73
BRD-2025M12-007405,POL-3814003,2024-07-19,2024-08-23,Reopened,AD,Scotland,351.77,509.75,861.52
BRD-2025M12-007406,POL-1713188,2024-09-22,2024-10-02,Open,TPBI,Midlands,886.64,1967.73,2854.37
BRD-2025M12-007407,POL-3555605,2025-10-30,2025-11-12,Closed,WS,Midlands,8087.69,0.00,8087.69
BRD-2025M12-007408,POL-7766386,2025-11-01,2025-11-18,Closed,AD,Midlands,5177.03,0.00,5177.03
BRD-2025M12-007409,POL-5312005,2025-11-21,2025-11-23,Closed,AD,North,515.95,0.00,515.95
BRD-2025M12-007410,POL-9972123,2025-07-02,2025-07-19,Closed,AD,Midlands,1140.76,0.00,1140.76
BRD-2025M12-007411,POL-9532744,2025-02-18,2025-02-27,Open,AD,London,1069.68,2345.73,3415.41
BRD-2025M12-007412,POL-7793464,2025-07-29,2025-07-29,Closed,TPPD,London,8160.90,0.00,8160.90
BRD-2025M12-007413,POL-3484252,2025-12-19,2025-12-19,Closed,AD,London,2435.98,0.00,2435.98
BRD-2025M12-007414,POL-2929662,2025-02-27,2025-03-10,Closed,AD,Midlands,1857.72,0.00,1857.72
BRD-2025M12-007415,POL-1994351,2025-01-24,2025-01-29,Open,AD,Midlands,355.26,355.68,710.94
BRD-2025M12-007416,POL-5944714,2024-09-17,2024-10-05,Closed,TPBI,Midlands,3545.20,0.00,3545.20
BRD-2025M12-007417,POL-5907458,2025-10-25,2025-10-28,Reopened,WS,Midlands,98.20,5388.52,5486.72
BRD-2025M12-007418,POL-2344080,2025-04-09,2025-04-17,ClosedWithoutPayment,WS,Scotland,0.00,0.00,0.00
BRD-2025M12-007419,POL-3935375,2025-08-13,2025-08-20,Closed,AD,London,775.84,0.00,775.84
BRD-2025M12-007420,POL-4157155,2025-03-05,2025-03-06,ClosedWithoutPayment,AD,Midlands,0.00,0.00,0.00
BRD-2025M12-007421,POL-6146023,2025-08-25,2025-08-29,Closed,TH,North,7250.27,0.00,7250.27
BRD-2025M12-007422,POL-1982694,2024-11-09,2024-12-18,Open,AD,South,184.20,228.97,413.17
BRD-2025M12-007423,POL-9614614,2025-12-14,2025-12-28,Reopened,AD,London,28.43,1110.05,1138.48
BRD-2025M12-007424,POL-1169266,2025-04-09,2025-04-10,Open,TH,London,228.25,564.98,793.23
BRD-2025M12-007425,POL-5765830,2025-07-02,2025-07-07,Closed,AD,Midlands,282.45,0.00,282.45
BRD-2025M12-007426,POL-4468629,2024-11-18,2024-11-23,Open,AD,South,520.00,919.40,1439.40
BRD-2025M12-007427,POL-5968147,2025-12-13,2025-12-23,Open,TH,Midlands,505.15,281.25,786.40
BRD-2025M12-007428,POL-7107667,2025-05-18,2025-05-19,Closed,TPBI,Midlands,2803.36,0.00,2803.36
BRD-2025M12-007429,POL-9856085,2025-12-16,2025-12-17,Open,AD,London,2258.17,6756.71,9014.88
BRD-2025M12-007430,POL-6318016,2025-08-11,2025-09-11,Closed,WS,North,1256.23,0.00,1256.23
BRD-2025M12-007431,POL-6232495,2025-06-10,2025-06-11,Closed,TPPD,North,1427.98,0.00,1427.98
BRD-2025M12-007432,POL-5660513,2025-11-05,2025-11-21,Open,AD,London,617.02,763.04,1380.06
BRD-2025M12-007433,POL-6424409,2024-08-20,2024-08-27,Open,WS,Scotland,532.95,372.40,905.35
BRD-2025M12-007434,POL-3925975,2025-09-07,2025-09-22,Open,AD,North,227.85,254.38,482.23
BRD-2025M12-007435,POL-3769039,2025-01-09,2025-01-27,Closed,TPPD,London,1184.24,0.00,1184.24
BRD-2025M12-007436,POL-4195227,2025-06-14,2025-06-30,Closed,AD,South,1678.37,0.00,1678.37
BRD-2025M12-007437,POL-5749559,2025-09-11,2025-09-11,Closed,TH,Midlands,1555.44,0.00,1555.44
BRD-2025M12-007438,POL-8145967,2025-09-06,2025-09-08,Closed,TPPD,London,820.94,0.00,820.94
BRD-2025M12-007439,POL-4044998,2025-10-27,2025-10-27,Closed,AD,Midlands,7403.67,0.00,7403.67
BRD-2025M12-007440,POL-2298619,2025-01-01,2025-01-29,Open,AD,North,4901.14,2957.85,7858.99
BRD-2025M12-007441,POL-4901427,2025-04-21,2025-04-21,Closed,AD,Scotland,6897.32,0.00,6897.32
BRD-2025M12-007442,POL-2289398,2025-03-28,2025-03-31,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
