ClaimRef,PolicyNo,LossDate,ReportDate,Status,PerilCode,Region,Handler,PaidGBP,OutstandingGBP
BRD-2025M11-006748,POL-6131071,31/08/2025,06/09/2025,o,FI,North,MRC,678.83,£955.44
BRD-2025M11-006748,POL-6131071,31/08/2025,06/09/2025,o,FI,North,MRC,678.83,£955.44
BRD-2025M11-006749,POL-7702749,2025-01-19,26/01/2025,C,TH,London,SLD,£266.19,-
BRD-2025M11-006750,POL-9611707,25-Jan-25,14/02/2025,CWP,TPPD,London,DNR,-,
BRD-2025M11-006751,POL-2422733,18/05/2025,30/05/2025,O,TPPD,London,HDF,£982.97,£2520.99
BRD-2025M11-006752,POL-8853729,07-May-25,12/05/2025,RO,AD,North,HAG,416.04,£887.70
BRD-2025M11-006753,POL-8083883,02/10/2025,12/10/2025,CWP,TPPD,Scotland,BTK,,-
BRD-2025M11-006754,POL-2846214,18/09/2025,08/10/2025,RO,AD,South,LDB,100.61,£1722.85
BRD-2025M11-006755,POL-7418460,08/11/2024,23/11/2024,C,TPPD,Midlands,TAC,1713.45,-
BRD-2025M11-006756,POL-7765594,12/03/2025,23/03/2025,CWP,AD,Scotland,HSK,,0.00
BRD-2025M11-006757,POL-2293736,2025-06-18,26/06/2025,o,AD,Midlands,CKE,£720.83,£339.76
BRD-2025M11-006758,POL-4947502,01/09/2025,12/09/2025,C,TPPD,Midlands,JJT,£4333.70,0.00
BRD-2025M11-006759,POL-1344283,11/08/2024,21/08/2024,O,TPPD,London,FRW,59.74,£224.00
BRD-2025M11-006760,POL-5459177,12/12/2024,14/12/2024,O,TH,Scotland,PBR,£150.66,3773.12
BRD-2025M11-006761,POL-5243480,18/06/2025,22/06/2025,RO,TPBI,Midlands,NLS,£395.20,£310.74
BRD-2025M11-006762,POL-5558242,26/11/2024,13/12/2024,C,TPPD,Midlands,WLF,£770.04,
BRD-2025M11-006763,POL-9153319,2025-11-20,30/11/2025,closed,AD,South,CAK,4486.08,-
BRD-2025M11-006764,POL-1968562,2025-06-25,03/08/2025,C,AD,Midlands,EJE,£4718.21,-
BRD-2025M11-006765,POL-7009473,27/11/2025,30/11/2025,OPEN,TH,Midlands,SGB,£171.67,124.14
BRD-2025M11-006766,POL-9195161,22/10/2024,22/10/2024,O,TH,South,MJE,£1877.18,£1684.65
BRD-2025M11-006767,POL-9724705,10/07/2025,11/07/2025,C,TPBI,London,KHE,3087.94,
BRD-2025M11-006768,POL-5972538,20-Jul-25,30/08/2025,C,TPBI,Scotland,KLN,1164.83,-
BRD-2025M11-006769,POL-6098674,20-Nov-24,01/12/2024,closed,AD,North,JFM,£1297.51,0.00
BRD-2025M11-006770,POL-2930589,07/05/2025,13/05/2025,O,TPPD,South,MDW,1178.56,547.73
BRD-2025M11-006771,POL-3259386,26/05/2025,08/06/2025,C,AD,South,WMW,£4814.89,0.00
BRD-2025M11-006772,POL-2176711,17/04/2025,22/04/2025,CWP,TPPD,Midlands,RWR,-,0.00
BRD-2025M11-006773,POL-6610801,2025-06-13,04/07/2025,C,TPBI,South,DFL,£2256.97,
BRD-2025M11-006774,POL-3038891,20/11/2024,21/11/2024,O,TPBI,South,RWR,£7303.64,£3649.72
BRD-2025M11-006775,POL-1357296,2025-08-07,10/08/2025,O,WS,London,WCA,£214.02,254.79
BRD-2025M11-006776,POL-4300674,2025-09-05,25/09/2025,closed,WS,Midlands,ABC,2657.99,
BRD-2025M11-006777,POL-1645328,18/02/2025,14/03/2025,C,AD,London,PCD,£1214.14,0.00
BRD-2025M11-006778,POL-1803433,2024-09-22,06/10/2024,closed,TH,Scotland,EPP,£595.09,0.00
BRD-2025M11-006779,POL-4386195,06-Apr-25,08/04/2025,O,FI,Midlands,BEG,£170.05,£330.21
BRD-2025M11-006780,POL-9158341,25/12/2024,29/12/2024,CWP,WS,South,PHF,-,
BRD-2025M11-006781,POL-8712191,26-Dec-24,01/01/2025,C,AD,Midlands,TTE,£9101.76,0.00
BRD-2025M11-006782,POL-1279982,28/11/2025,30/11/2025,C,TPPD,South,APD,£823.68,
BRD-2025M11-006783,POL-4745778,18/09/2024,21/09/2024,CWP,AD,South,RGF,-,0.00
BRD-2025M11-006784,POL-7769003,2025-08-04,11/08/2025,C,AD,Midlands,BPH,£1356.72,
BRD-2025M11-006785,POL-9421379,22/02/2025,03/03/2025,CWP,TPBI,South,SJG,0.00,
BRD-2025M11-006786,POL-2787834,2025-08-17,02/09/2025,C,AD,London,WBA,406.91,-
BRD-2025M11-006787,POL-7721830,13/09/2025,18/09/2025,CWP,FI,South,LAH,-,0.00
BRD-2025M11-006788,POL-9730595,12/08/2024,14/08/2024,C,AD,London,FNN,5827.30,
BRD-2025M11-006789,POL-4589106,28/06/2025,09/07/2025,C,TPPD,London,HBB,£688.38,
BRD-2025M11-006790,POL-9478843,10/04/2025,29/04/2025,RO,TPBI,Midlands,HPM,688.92,£456.01
BRD-2025M11-006791,POL-2599857,2025-04-15,17/04/2025,C,TPBI,London,ECS,1783.90,0.00
BRD-2025M11-006792,POL-5908589,11/08/2025,28/08/2025,o,TH,North,CLG,812.52,£767.57
BRD-2025M11-006793,POL-9874086,16/06/2025,19/06/2025,CWP,AD,South,DCF,-,-
BRD-2025M11-006794,POL-7342679,13/11/2025,30/11/2025,O,WS,North,GGN,£2400.94,£2571.41
BRD-2025M11-006795,POL-5140022,11/11/2025,17/11/2025,o,AD,Scotland,FBM,£6967.06,£9075.69
BRD-2025M11-006796,POL-9750882,11/06/2025,12/06/2025,O,WS,South,GKR,1855.58,£1034.45
BRD-2025M11-006797,POL-5597940,31/04/2025,06/09/2024,C ,AD,Scotland,BCS,£3333.11,0.00
BRD-2025M11-006798,POL-1957866,2024-09-26,22/10/2024,O,TPPD,North,ENM,£993.47,£799.22
BRD-2025M11-006799,POL-8717061,2025-04-13,23/04/2025,o,TPBI,London,BKR,519.46,£2114.53
BRD-2025M11-006800,POL-4447301,13/03/2025,25/03/2025,C,AD,London,TLA,£4632.58,
BRD-2025M11-006801,POL-6237474,14/11/2024,22/11/2024,C,TH,Midlands,BCE,1929.67,
BRD-2025M11-006802,POL-3775483,14/05/2025,24/05/2025,O,FI,South,HRS,207.71,£1817.23
BRD-2025M11-006803,POL-5273679,2025-07-20,29/07/2025,O,TH,Scotland,WRD,314.11,£2350.42
BRD-2025M11-006804,POL-2822216,24/10/2025,02/11/2025,RO,WS,Midlands,HFE,516.73,£265.49
BRD-2025M11-006805,POL-5499898,28/11/2024,28/11/2024,closed,TPBI,London,GFC,4594.21,
BRD-2025M11-006806,POL-8106478,18/11/2024,23/11/2024,C ,TPPD,South,BTW,£224.07,-
BRD-2025M11-006807,POL-3462365,2025-07-08,09/08/2025,o,AD,South,LRN,£1594.25,796.61
BRD-2025M11-006808,POL-8117590,2025-07-12,19/07/2025,O,WS,South,FFM,£1330.59,1609.43
BRD-2025M11-006809,POL-3454399,2025-09-24,27/09/2025,C,AD,North,ATR,£1714.72,0.00
BRD-2025M11-006810,POL-7215857,09/07/2025,15/07/2025,CWP,WS,South,CLA,0.00,-
BRD-2025M11-006810,POL-7215857,09/07/2025,15/07/2025,CWP,WS,South,CLA,0.00,-
BRD-2025M11-006811,POL-6372816,26-Feb-25,28/02/2025,C,TPPD,London,JBK,£487.56,
BRD-2025M11-006812,POL-1677043,2025-08-05,,C,TPPD,South,BSE,£10331.54,0.00
BRD-2025M11-006813,POL-9520127,27/10/2025,30/10/2025,C,TPPD,London,WAS,68.80,0.00
BRD-2025M11-006814,POL-1733859,24/01/2025,10/02/2025,O,TPBI,Midlands,WTL,£279.22,£1833.22
BRD-2025M11-006815,POL-8402333,05/08/2025,17/10/2025,O,AD,London,PHD,£1643.16,1780.97
BRD-2025M11-006816,POL-9670165,20/06/2025,17/07/2025,CWP,AD,Scotland,DWR,-,
BRD-2025M11-006817,POL-3885836,2025-11-02,04/11/2025,C ,AD,London,KHE,234.87,-
BRD-2025M11-006818,POL-5936020,30/10/2025,02/11/2025,closed,AD,London,WCP,£5096.40,
BRD-2025M11-006819,POL-2360425,2025-05-22,14/07/2025,O,WS,London,RRL,477.30,5262.62
BRD-2025M11-006820,POL-2205698,14/06/2025,18/07/2025,C,AD,Midlands,RSL,1157.03,0.00
BRD-2025M11-006821,POL-1538702,24/07/2025,03/08/2025,C,AD,London,PFM,£1756.94,0.00
BRD-2025M11-006822,POL-9881221,26/10/2025,06/11/2025,closed,AD,North,MHL,£446.10,0.00
BRD-2025M11-006823,POL-2258808,27/11/2025,30/11/2025,C,TPPD,London,WPK,£2077.01,-
BRD-2025M11-006824,POL-6521923,07-Sep-25,21/09/2025,C,AD,Midlands,FKG,£715.87,
BRD-2025M11-006825,POL-1390112,21/04/2024,28/05/2024,O,AD,Midlands,BEK,£271.08,£581.39
BRD-2025M11-006826,POL-9055314,22/05/2025,30/05/2025,O,WS,Midlands,LKW,£263.11,£639.06
BRD-2025M11-006827,POL-5173098,2024-11-12,20/11/2024,C ,TH,South,MJJ,£1409.20,0.00
BRD-2025M11-006828,POL-3199219,09/10/2025,12/10/2025,C,AD,London,PNR,142.41,
BRD-2025M11-006829,POL-8957277,18/04/2025,25/04/2025,C,AD,North,DRW,568.29,-
BRD-2025M11-006830,POL-9121352,23/02/2025,25/02/2025,C,FI,South,GPM,£997.18,0.00
BRD-2025M11-006831,POL-8150146,23/05/2025,06/06/2025,CWP,TH,London,FME,0.00,
BRD-2025M11-006832,POL-2862304,24/10/2025,16/11/2025,C ,TPPD,London,TMP,1236.67,-
BRD-2025M11-006833,POL-3639804,17/05/2025,24/05/2025,C,WS,London,NGN,1632.88,-
BRD-2025M11-006834,POL-6427824,22/08/2024,28/08/2024,C,TPPD,South,JWC,£914.98,0.00
BRD-2025M11-006835,POL-3398744,11/11/2025,30/11/2025,C ,TH,South,JED,£2362.00,-
BRD-2025M11-006836,POL-6084466,24/09/2024,26/09/2024,C,AD,North,RFJ,£1865.68,-
BRD-2025M11-006837,POL-3757552,2025-01-28,29/01/2025,C,TPPD,Midlands,NBS,£1777.94,0.00
BRD-2025M11-006838,POL-3652278,19/06/2025,03/07/2025,O,TPPD,Midlands,MRB,£1444.53,£4502.25
BRD-2025M11-006839,POL-4584107,28/09/2025,07/10/2025,C ,TPBI,South,TTW,£751.28,0.00
BRD-2025M11-006840,POL-4052835,13/11/2025,15/11/2025,C,AD,North,SCK,£3762.75,-
BRD-2025M11-006841,POL-6133770,06/09/2025,09/09/2025,C,TH,London,FWM,£10630.12,
BRD-2025M11-006842,POL-9169544,24/01/2025,07/02/2025,o,TPBI,Midlands,BFC,£362.71,1972.81
BRD-2025M11-006843,POL-5617949,2025-03-13,18/03/2025,O,AD,London,WDD,294.84,£194.66
BRD-2025M11-006844,POL-9209775,2025-09-21,27/09/2025,O,TPBI,North,JWH,1113.66,£694.12
BRD-2025M11-006845,POL-5382225,2025-10-12,06/11/2025,O,TPBI,Midlands,TMN,£167.23,315.50
BRD-2025M11-006846,POL-2324256,08/09/2025,15/09/2025,CWP,TH,Midlands,ECR,,
BRD-2025M11-006847,POL-8290285,02/11/2025,06/11/2025,C,WS,London,SDA,1950.81,
BRD-2025M11-006848,POL-5800025,18/02/2025,18/02/2025,C,TPPD,London,NAP,£4335.52,0.00
BRD-2025M11-006849,POL-9412717,18-Sep-25,08/10/2025,C,AD,South,GNT,£926.26,0.00
BRD-2025M11-006850,POL-5677638,18-Apr-25,26/04/2025,C,WS,North,MHG,855.17,-
BRD-2025M11-006851,POL-1555099,07/03/2025,25/03/2025,C,TH,London,KKE,£1357.14,0.00
BRD-2025M11-006852,POL-2459566,24/11/2024,26/11/2024,closed,TPPD,South,SLG,£524.68,
BRD-2025M11-006853,POL-9789294,12/10/2025,21/10/2025,C,AD,London,GEP,4177.43,0.00
BRD-2025M11-006854,POL-6250803,15/06/2025,20/06/2025,C ,AD,Scotland,SET,872.81,-
BRD-2025M11-006855,POL-3848103,06-Nov-24,06/11/2024,C,AD,North,TKP,£1215.53,
BRD-2025M11-006856,POL-5828676,2025-07-05,26/07/2025,C,AD,London,CFS,£534.83,0.00
BRD-2025M11-006857,POL-2692922,2025-09-25,02/10/2025,O,TH,Midlands,WKG,£3820.16,£8108.45
BRD-2025M11-006858,POL-7753522,20/10/2025,24/10/2025,C,TPPD,Midlands,HDL,755.15,-
BRD-2025M11-006859,POL-5888503,01-Dec-24,10/12/2024,o,WS,London,MWR,544.96,£1715.08
BRD-2025M11-006860,POL-2911938,25/05/2025,28/05/2025,C,AD,London,HGE,£807.30,-
BRD-2025M11-006861,POL-3645614,30/10/2025,11/11/2025,C,AD,South,NCG,£5417.80,
BRD-2025M11-006862,POL-1144130,16/06/2025,20/06/2025,C,TPPD,London,FPA,£207.62,
BRD-2025M11-006863,POL-2106977,01/01/2025,08/01/2025,C,TPBI,North,EKM,1971.36,-
BRD-2025M11-006864,POL-9087467,27/02/2025,01/03/2025,C,AD,London,BRE,793.46,-
BRD-2025M11-006865,POL-3620114,25/10/2025,04/11/2025,O,TH,Midlands,ACA,203.67,811.18
BRD-2025M11-006866,POL-6686337,14/09/2024,27/09/2024,C,TPBI,South,DSW,£445.89,
BRD-2025M11-006867,POL-8067144,17/08/2025,26/08/2025,C,AD,Midlands,AWN,£1580.82,
BRD-2025M11-006868,POL-4080530,28/10/2025,01/11/2025,C,AD,Midlands,TLB,2544.76,
BRD-2025M11-006869,POL-4146027,07/09/2025,27/09/2025,O,AD,London,PKA,£101.38,£538.76
BRD-2025M11-006870,POL-4891629,15/11/2025,30/11/2025,O,AD,London,DJN,515.90,584.53
BRD-2025M11-006871,POL-2921609,28/11/2024,28/11/2024,C,WS,Scotland,EAA,627.18,
BRD-2025M11-006872,POL-1279796,07/03/2025,13/03/2025,C,TPPD,Midlands,PWG,£1195.26,
BRD-2025M11-006873,POL-5007280,2025-02-01,02/02/2025,closed,TPBI,North,CBW,£3193.82,0.00
BRD-2025M11-006874,POL-8605929,2025-04-29,03/05/2025,C,TPBI,South,PPG,636.09,
BRD-2025M11-006875,POL-6418472,08/08/2025,18/08/2025,C,AD,Midlands,WJK,£738.85,
BRD-2025M11-006876,POL-6584094,2025-04-10,03/05/2025,closed,TPPD,South,NLB,£5227.16,
BRD-2025M11-006877,POL-8071382,19/05/2025,20/06/2025,C,TPBI,Midlands,KFL,1095.66,
BRD-2025M11-006878,POL-2872107,2025-09-17,18/09/2025,C,TPPD,Midlands,DBM,£762.04,
BRD-2025M11-006879,POL-6676493,19/06/2025,07/07/2025,C,TPPD,London,NBT,543.91,
BRD-2025M11-006880,POL-7954310,2025-04-21,13/05/2025,O,TPPD,London,NKJ,£545.59,£644.24
BRD-2025M11-006881,POL-8686093,2025-01-03,12/01/2025,O,AD,Scotland,EGP,148.03,1004.22
BRD-2025M11-006882,POL-7169538,2025-04-03,24/05/2025,closed,TH,Midlands,ADM,910.15,0.00
BRD-2025M11-006883,POL-1346457,19/10/2025,24/10/2025,RO,WS,North,GNE,£1858.33,4642.96
BRD-2025M11-006884,POL-1989949,11/09/2025,27/09/2025,o,TPBI,Scotland,KTC,£60.69,£613.22
BRD-2025M11-006885,POL-2697929,07/10/2025,10/11/2025,O,FI,Midlands,LJL,£418.30,670.04
BRD-2025M11-006886,POL-9405225,19/04/2025,03/05/2025,C,TPPD,London,RNJ,535.38,
BRD-2025M11-006887,POL-4049676,02/06/2025,12/06/2025,C,TPPD,North,WJR,(265.48),-
BRD-2025M11-006888,POL-7724548,14/06/2025,04/07/2025,C,TH,London,FNH,1177.10,0.00
BRD-2025M11-006889,POL-7034121,11/11/2025,30/11/2025,O,TPBI,South,EDM,£203.73,£263.05
BRD-2025M11-006890,POL-3858494,2025-04-26,29/04/2025,CWP,TH,London,NLS,-,-
BRD-2025M11-006891,POL-8103937,2025-03-26,28/03/2025,C ,AD,South,SJE,5163.00,0.00
BRD-2025M11-006892,POL-6751494,28/06/2025,04/07/2025,O,TPPD,North,CET,272.75,200.54
BRD-2025M11-006893,POL-7315925,07/03/2025,22/03/2025,OPEN,AD,London,CPR,1585.71,£2308.43
BRD-2025M11-006894,POL-2873453,2024-11-10,12/11/2024,C,AD,London,LHB,£195.32,-
BRD-2025M11-006895,POL-4552206,05/09/2025,11/09/2025,C,AD,Scotland,BDG,£4933.29,-
BRD-2025M11-006896,POL-2557784,2025-07-13,20/07/2025,RO,TPPD,London,CJW,4243.25,£4127.05
BRD-2025M11-006897,POL-5809670,23/11/2025,23/11/2025,O,TPPD,North,NPG,359.62,336.43
BRD-2025M11-006898,POL-1041137,22/08/2025,02/09/2025,C,FI,London,BMA,£6632.30,
BRD-2025M11-006899,POL-3199398,20/09/2024,01/10/2024,O,FI,Midlands,SFD,£1850.49,3399.38
BRD-2025M11-006900,POL-3565625,2025-06-16,07/07/2025,closed,TPPD,Midlands,NHC,£1404.25,
BRD-2025M11-006901,POL-6181593,2025-03-12,28/03/2025,CWP,TH,South,WFL,,
BRD-2025M11-006901,POL-6181593,2025-03-12,28/03/2025,CWP,TH,South,WFL,,
BRD-2025M11-006902,POL-7081681,26/10/2025,07/11/2025,closed,WS,South,SDB,£1259.97,
BRD-2025M11-006903,POL-6463771,2025-05-16,04/06/2025,O,WS,South,PWD,4929.17,£9400.20
BRD-2025M11-006904,POL-6663289,24/09/2025,26/09/2025,C,AD,North,FJN,612.53,-
BRD-2025M11-006905,POL-8191986,10/05/2025,09/06/2025,C,WS,London,RTF,£280.08,-
BRD-2025M11-006906,POL-8790204,27/03/2025,01/04/2025,O,TPPD,London,JHG,£170.03,£3737.90
BRD-2025M11-006907,POL-3751465,13/09/2025,15/09/2025,O,TPPD,South,RAW,£779.73,1214.28
BRD-2025M11-006908,POL-6138601,23/05/2025,09/06/2025,RO,TPBI,London,JHJ,£269.43,208.57
BRD-2025M11-006909,POL-9660387,07-Nov-25,26/11/2025,C,TH,London,KMH,£8089.81,0.00
BRD-2025M11-006910,POL-7416405,2025-02-14,25/02/2025,C,FI,North,GJB,£1190.66,
BRD-2025M11-006911,POL-6831225,03/02/2025,28/02/2025,C,TPBI,London,KHB,£1358.16,-
BRD-2025M11-006912,POL-3133646,22/09/2025,20/10/2025,OPEN,WS,North,JEJ,£727.77,1776.49
BRD-2025M11-006913,POL-5678557,31/03/2025,04/04/2025,C,AD,South,DST,£85.18,0.00
BRD-2025M11-006914,POL-9740603,2025-03-11,13/03/2025,o,TH,London,NNW,105.36,£595.46
BRD-2025M11-006915,POL-3382863,2025-09-04,13/09/2025,C,TH,North,HGG,560.58,0.00
BRD-2025M11-006916,POL-4101840,12/02/2025,04/03/2025,C,AD,South,KSN,£1241.23,-
BRD-2025M11-006917,POL-6060583,24/09/2025,26/09/2025,CWP,FI,Midlands,GPW,,
BRD-2025M11-006918,POL-4669572,04/08/2025,12/09/2025,C,TH,Midlands,LSS,£1045.68,0.00
BRD-2025M11-006919,POL-9491082,31/05/2025,08/06/2025,closed,TPPD,North,WPK,£425.10,
BRD-2025M11-006920,POL-7289590,03/12/2024,10/12/2024,C ,AD,South,MSC,1795.57,-
BRD-2025M11-006921,POL-8334692,2025-08-03,10/08/2025,O,AD,London,LWB,1217.67,£837.13
BRD-2025M11-006922,POL-5096083,27/05/2025,12/06/2025,C,AD,South,RLT,£1944.12,-
BRD-2025M11-006923,POL-9643122,2025-05-26,04/06/2025,C,TPPD,South,HNF,(702.92),
BRD-2025M11-006924,POL-4507552,10/07/2025,28/07/2025,C,AD,London,TRH,380.96,0.00
BRD-2025M11-006925,POL-6368512,15/01/2025,16/01/2025,C,AD,South,GTD,£1814.84,0.00
BRD-2025M11-006926,POL-4258676,14-Aug-25,19/08/2025,C,TPPD,South,FPH,£567.14,0.00
BRD-2025M11-006927,POL-3290558,11-Sep-25,12/09/2025,C,FI,London,NGB,7936.92,0.00
BRD-2025M11-006928,POL-5593597,2025-11-07,28/11/2025,C,WS,Midlands,PTJ,£414.73,0.00
BRD-2025M11-006929,POL-4024336,15-Jul-25,10/09/2025,C,TH,London,EJB,250.68,-
BRD-2025M11-006930,POL-1531180,2024-11-28,02/12/2024,O,WS,South,PSC,£616.05,£6597.33
BRD-2025M11-006931,POL-5520980,28-Jan-25,24/02/2025,C,AD,Midlands,SMH,£552.50,0.00
BRD-2025M11-006931,POL-5520980,28-Jan-25,24/02/2025,C,AD,Midlands,SMH,£552.50,0.00
BRD-2025M11-006932,POL-1548049,24/11/2024,30/12/2024,C,TPPD,North,JJP,£969.73,
BRD-2025M11-006933,POL-5573509,31/04/2025,02/10/2024,closed,TPPD,London,CPW,£3167.06,-
BRD-2025M11-006934,POL-6461320,16-May-25,07/06/2025,C,TH,South,LBS,£11155.62,
BRD-2025M11-006935,POL-2333817,09/06/2025,14/06/2025,OPEN,TPPD,London,LSM,11.55,£596.08
BRD-2025M11-006936,POL-9943447,07/05/2024,08/05/2024,C,TH,Scotland,PLA,1493.35,-
BRD-2025M11-006937,POL-4098657,29/08/2025,03/09/2025,C,WS,North,WWC,19865.67,-
BRD-2025M11-006938,POL-6284429,2025-06-21,24/06/2025,C,TH,Scotland,JGT,1118.50,0.00
BRD-2025M11-006939,POL-1863690,19/06/2025,11/07/2025,closed,TPPD,South,PGC,£1933.46,-
BRD-2025M11-006940,POL-1637278,16/02/2025,21/02/2025,C,TH,South,BEC,3038.77,-
BRD-2025M11-006941,POL-4003275,10/10/2024,10/10/2024,CWP,AD,Midlands,JTD,0.00,0.00
BRD-2025M11-006942,POL-6123469,07-Aug-25,23/08/2025,C,AD,London,RBF,£958.75,-
BRD-2025M11-006943,POL-1727158,06/11/2025,06/11/2025,C,AD,North,MCH,1231.96,
BRD-2025M11-006944,POL-2390822,31/04/2025,29/11/2025,C,TPBI,Midlands,JLE,£3350.59,
BRD-2025M11-006945,POL-8941744,2025-06-01,03/06/2025,C,AD,South,APK,£332.96,-
BRD-2025M11-006946,POL-3396949,25/09/2025,29/09/2025,OPEN,AD,Midlands,SLD,£1244.70,3083.30
BRD-2025M11-006947,POL-1899496,09-Jan-25,25/01/2025,OPEN,TPPD,South,GCK,(123.79),-
BRD-2025M11-006948,POL-3325146,04/10/2025,21/10/2025,C,WS,London,RKK,£1890.98,0.00
BRD-2025M11-006949,POL-5654862,29/08/2025,22/09/2025,C,AD,South,DWF,£2901.78,-
BRD-2025M11-006950,POL-8380175,2025-07-20,20/07/2025,C,AD,London,ESR,£1814.29,-
BRD-2025M11-006951,POL-7147802,2025-06-24,18/07/2025,O,AD,Midlands,EAF,103.20,761.59
BRD-2025M11-006952,POL-6546572,06-Jul-25,10/07/2025,O,TPPD,Midlands,JNJ,£17.03,£217.00
BRD-2025M11-006953,POL-6773668,04/10/2025,05/10/2025,closed,WS,North,WNB,£549.14,-
BRD-2025M11-006954,POL-9549705,2025-03-15,19/05/2025,RO,TPBI,Scotland,PLA,£259.74,142.68
BRD-2025M11-006955,POL-7902663,10-Oct-24,05/11/2024,C,WS,London,MST,£975.42,0.00
BRD-2025M11-006956,POL-7575334,24/11/2025,26/11/2025,closed,TH,London,TED,£3825.03,-
BRD-2025M11-006957,POL-7038271,02/02/2025,15/02/2025,C ,WS,Midlands,JRA,£3259.87,-
BRD-2025M11-006958,POL-8339725,2025-02-13,08/03/2025,O,TH,Scotland,HDS,£285.39,£801.78
BRD-2025M11-006959,POL-9761228,31/01/2025,03/02/2025,closed,AD,Scotland,DPP,3162.36,-
BRD-2025M11-006960,POL-1377929,28/05/2025,16/06/2025,OPEN,TPPD,Midlands,REK,1133.53,2142.96
BRD-2025M11-006961,POL-9703452,11/02/2025,13/02/2025,RO,TPBI,Midlands,RLK,£146.19,£722.05
BRD-2025M11-006962,POL-1279050,17/03/2025,20/03/2025,closed,TPBI,South,TRJ,£5470.46,0.00
BRD-2025M11-006963,POL-1026537,2024-12-20,31/12/2024,C,TPPD,Midlands,MJT,£1330.41,-
BRD-2025M11-006964,POL-1917891,25-Jan-25,28/01/2025,C,TPBI,Midlands,NWE,£792.48,0.00
BRD-2025M11-006965,POL-2024640,05/03/2025,05/03/2025,closed,TPPD,South,DCK,251.23,-
BRD-2025M11-006966,POL-1203862,21/05/2025,14/07/2025,O,AD,London,JRJ,£1217.27,£1620.61
BRD-2025M11-006967,POL-1612436,2025-11-12,30/11/2025,O,AD,South,TJJ,£1024.51,6337.55
BRD-2025M11-006968,POL-6703804,13/02/2025,16/02/2025,C,AD,Scotland,JDM,£506.70,
BRD-2025M11-006969,POL-4253380,06/04/2025,16/04/2025,C,AD,Scotland,EKA,£615.85,0.00
BRD-2025M11-006970,POL-8770379,08/06/2025,20/06/2025,C,TPPD,Scotland,AWT,4338.97,
BRD-2025M11-006971,POL-1086794,24/06/2025,05/07/2025,C,WS,South,DDH,857.26,-
BRD-2025M11-006972,POL-5390297,03/02/2025,11/02/2025,C,TPPD,North,KTC,£4284.98,
BRD-2025M11-006973,POL-3852971,18/08/2025,04/09/2025,C,TPPD,London,KHT,1970.28,
BRD-2025M11-006974,POL-9526655,2025-09-10,06/10/2025,C,TPPD,Scotland,PPT,7315.50,
BRD-2025M11-006975,POL-4155210,09/08/2025,09/08/2025,C,AD,Midlands,KNW,£1603.37,-
BRD-2025M11-006976,POL-2971181,21-Apr-25,24/04/2025,O,AD,South,DNB,£789.59,£447.74
BRD-2025M11-006977,POL-9495543,2025-03-02,20/03/2025,O,TH,South,EMB,£785.77,£504.16
BRD-2025M11-006978,POL-6084945,02/02/2025,20/02/2025,C,AD,North,AJM,£436.82,
BRD-2025M11-006979,POL-5800656,2024-11-08,10/11/2024,CWP,AD,London,DRE,0.00,-
BRD-2025M11-006980,POL-4247579,2025-11-26,30/11/2025,C,TPPD,London,FWL,£7913.04,
BRD-2025M11-006981,POL-9683999,18/10/2024,09/12/2024,C ,TH,Midlands,NDD,1856.04,-
BRD-2025M11-006982,POL-8743659,24-Nov-25,30/11/2025,O,FI,North,RML,£57.51,£436.15
BRD-2025M11-006983,POL-8458979,15/10/2025,25/10/2025,CWP,AD,London,CHC,-,
BRD-2025M11-006984,POL-4685792,2025-06-25,30/06/2025,closed,AD,London,CGF,£977.73,-
BRD-2025M11-006985,POL-6449886,11/10/2025,13/10/2025,o,FI,North,WPH,£40.03,£221.27
BRD-2025M11-006986,POL-7740573,08/11/2024,14/11/2024,closed,AD,London,EWH,£464.18,0.00
BRD-2025M11-006987,POL-2337025,01/07/2025,25/08/2025,closed,AD,Midlands,RBK,£3623.62,-
BRD-2025M11-006988,POL-3530575,16/11/2024,23/11/2024,C,AD,South,RPH,(66.39),0.00
BRD-2025M11-006989,POL-6835719,20/02/2025,16/03/2025,O,AD,London,LTF,£150.68,£338.73
BRD-2025M11-006990,POL-5611111,13-Aug-25,14/08/2025,C,TPPD,Scotland,RNW,7570.50,
BRD-2025M11-006991,POL-6519718,07/08/2025,20/08/2025,C,AD,South,NAP,782.28,
BRD-2025M11-006992,POL-7324427,05/08/2025,05/08/2025,O,TPBI,London,THM,£1028.04,£5393.83
BRD-2025M11-006993,POL-5009623,07/05/2025,18/05/2025,C,FI,Midlands,NEE,£3799.06,-
BRD-2025M11-006994,POL-6848616,02/09/2024,02/09/2024,O,TPPD,South,PGB,£848.34,£5384.62
BRD-2025M11-006995,POL-5745226,08/06/2025,09/06/2025,RO,WS,South,TRM,£645.39,£1287.33
BRD-2025M11-006996,POL-5810786,30/09/2025,02/10/2025,C,TPPD,North,WDE,£3630.48,
BRD-2025M11-006997,POL-2326254,21/06/2025,26/06/2025,C,FI,London,TDS,4476.82,
BRD-2025M11-006998,POL-1247896,12/12/2024,18/01/2025,C,WS,Midlands,BPD,£1194.32,0.00
BRD-2025M11-006999,POL-4487348,18/01/2025,25/01/2025,closed,AD,South,AKL,£7435.27,0.00
BRD-2025M11-007000,POL-7897355,2024-11-09,13/11/2024,C,AD,South,WTW,1879.74,-
