ClaimRef,PolicyNo,LossDate,ReportDate,Status,PerilCode,Region,Handler,PaidGBP,OutstandingGBP
BRD-2025M12-007353,POL-7329349,07/08/2025,15/08/2025,OPEN,TPBI,London,FEN,84.44,£173.87
BRD-2025M12-007354,POL-1787575,14-Feb-25,06/03/2025,C,TH,London,BGW,574.88,-
BRD-2025M12-007355,POL-5927352,2025-03-10,13/03/2025,C,FI,South,GJH,6849.54,0.00
BRD-2025M12-007356,POL-1244252,10/05/2025,24/05/2025,closed,WS,South,CRS,596.21,
BRD-2025M12-007357,POL-4433044,12-Sep-25,22/09/2025,C,TH,South,HWR,£3309.17,-
BRD-2025M12-007358,POL-5820420,15/10/2025,08/11/2025,O,FI,South,AWH,£14.45,6298.89
BRD-2025M12-007359,POL-6948705,04/06/2025,07/06/2025,O,TPBI,Scotland,NER,1372.70,£942.17
BRD-2025M12-007360,POL-4590238,2025-08-24,28/08/2025,O,TPPD,Midlands,DDP,£2951.34,£2433.11
BRD-2025M12-007361,POL-9470924,25-Jul-25,10/08/2025,closed,TPPD,London,HRK,391.64,-
BRD-2025M12-007362,POL-1517327,16/12/2025,20/12/2025,C,TPPD,London,CWD,£823.54,0.00
BRD-2025M12-007363,POL-1612255,19/02/2025,10/03/2025,O,AD,Scotland,HLL,£1835.64,£1777.69
BRD-2025M12-007364,POL-6223885,29/07/2025,07/08/2025,C,TPPD,London,KCP,£1086.07,0.00
BRD-2025M12-007365,POL-1130806,19/06/2025,24/06/2025,C,AD,South,PAL,£1007.74,
BRD-2025M12-007366,POL-1154014,24/06/2025,30/06/2025,C,WS,Scotland,HET,£3047.66,
BRD-2025M12-007367,POL-1642583,2025-09-09,11/09/2025,C,AD,Midlands,DKL,£871.91,-
BRD-2025M12-007368,POL-6538674,16/07/2025,27/07/2025,OPEN,AD,South,JEF,£18.13,331.16
BRD-2025M12-007369,POL-7098641,2025-11-05,12/11/2025,C,AD,North,SLE,773.04,-
BRD-2025M12-007370,POL-3540434,09/11/2025,10/11/2025,OPEN,AD,Midlands,ARS,647.65,£617.53
BRD-2025M12-007371,POL-8644887,20/11/2025,31/12/2025,O,AD,North,GHK,£3110.72,2415.58
BRD-2025M12-007372,POL-8203677,24/10/2025,25/10/2025,O,TPBI,London,GJG,1333.52,2218.49
BRD-2025M12-007373,POL-5197166,15/12/2025,22/12/2025,CWP,TPPD,Midlands,MTM,-,0.00
BRD-2025M12-007374,POL-6739029,11/02/2025,23/02/2025,OPEN,AD,North,GLR,462.47,£382.94
BRD-2025M12-007375,POL-7128977,05/06/2025,07/06/2025,closed,TH,South,BSA,6464.96,0.00
BRD-2025M12-007376,POL-7642697,02/09/2025,09/09/2025,closed,TPPD,Scotland,GLW,272.25,-
BRD-2025M12-007377,POL-8380345,26/05/2025,28/05/2025,C,TPBI,London,MMK,£8509.42,-
BRD-2025M12-007378,POL-6216156,2025-10-19,30/10/2025,O,TPPD,London,PCS,172.23,£403.20
BRD-2025M12-007379,POL-7073507,17/03/2025,19/03/2025,C,TPPD,Midlands,PFE,2768.38,
BRD-2025M12-007380,POL-9059456,09/12/2025,20/12/2025,C,TPBI,London,BWM,808.93,
BRD-2025M12-007381,POL-2766009,26/11/2025,14/12/2025,C,WS,Midlands,PTD,£576.61,-
BRD-2025M12-007382,POL-4669006,2025-08-15,12/09/2025,O,TPPD,London,ERB,£101.38,622.31
BRD-2025M12-007383,POL-7289897,26/08/2025,28/08/2025,O,WS,South,DWD,36.57,2676.38
BRD-2025M12-007384,POL-7936682,2024-10-13,26/10/2024,O,TPBI,South,JBG,£46.92,£793.89
BRD-2025M12-007385,POL-8826091,2025-03-30,07/04/2025,O,AD,South,WFJ,409.33,993.07
BRD-2025M12-007386,POL-6679673,20/02/2025,25/02/2025,C,TPPD,Midlands,TAJ,£1866.11,
BRD-2025M12-007387,POL-2707359,2025-11-12,23/11/2025,C,AD,South,HDF,2533.14,-
BRD-2025M12-007388,POL-1746554,31/01/2025,21/02/2025,C,AD,North,GHK,£1493.43,
BRD-2025M12-007389,POL-8955929,21-Jul-25,21/07/2025,C,TPPD,London,KTF,£457.43,
BRD-2025M12-007390,POL-4228692,05/09/2025,15/09/2025,closed,AD,Midlands,FTJ,3702.30,
BRD-2025M12-007391,POL-2141974,29/11/2024,29/11/2024,OPEN,TPPD,South,PEL,£955.46,£496.37
BRD-2025M12-007392,POL-3821012,27/03/2025,02/04/2025,C,AD,South,SAN,503.31,-
BRD-2025M12-007392,POL-3821012,27/03/2025,02/04/2025,C,AD,South,SAN,503.31,-
BRD-2025M12-007393,POL-9157732,26/06/2025,08/07/2025,o,TPBI,London,WPM,1306.19,2574.34
BRD-2025M12-007394,POL-7366967,27-Oct-25,09/11/2025,C,WS,London,BKR,£5844.06,-
BRD-2025M12-007395,POL-6033149,14-Jul-24,15/07/2024,O,AD,North,TKP,283.41,920.08
BRD-2025M12-007396,POL-6387887,01/03/2025,03/03/2025,O,WS,North,SCD,£485.12,732.60
BRD-2025M12-007397,POL-7041157,02/09/2025,20/09/2025,C,AD,Midlands,LCT,908.27,-
BRD-2025M12-007398,POL-4649838,17/06/2025,04/07/2025,O,AD,London,CCS,£425.91,609.75
BRD-2025M12-007399,POL-9101782,18/10/2025,24/10/2025,O,TPBI,South,BTG,594.71,£343.85
BRD-2025M12-007400,POL-1105170,23/12/2024,25/01/2025,RO,AD,Scotland,TMF,1083.60,£598.58
BRD-2025M12-007401,POL-2070519,2025-01-19,12/02/2025,C,FI,South,HKA,£846.81,
BRD-2025M12-007402,POL-2887437,2025-02-14,19/03/2025,C,WS,North,PGR,4150.73,-
BRD-2025M12-007403,POL-4850141,26/07/2024,31/07/2024,C,WS,South,TAB,£4814.94,
BRD-2025M12-007404,POL-3980190,2024-11-20,20/11/2024,C,TH,London,NTF,10017.73,
BRD-2025M12-007405,POL-3814003,19/07/2024,23/08/2024,RO,AD,Scotland,TBK,£351.77,£509.75
BRD-2025M12-007406,POL-1713188,22/09/2024,02/10/2024,O,TPBI,Midlands,KAK,886.64,£1967.73
BRD-2025M12-007407,POL-3555605,30/10/2025,12/11/2025,C,WS,Midlands,FBG,£8087.69,
BRD-2025M12-007408,POL-7766386,01/11/2025,18/11/2025,closed,AD,Midlands,RMN,£5177.03,0.00
BRD-2025M12-007409,POL-5312005,21/11/2025,23/11/2025,C,AD,North,WCS,£515.95,
BRD-2025M12-007410,POL-9972123,02/07/2025,19/07/2025,closed,AD,Midlands,MRK,1140.76,
BRD-2025M12-007411,POL-9532744,18/02/2025,27/02/2025,OPEN,AD,London,MGH,£1069.68,£2345.73
BRD-2025M12-007412,POL-7793464,29/07/2025,29/07/2025,C,TPPD,London,TKW,8160.90,-
BRD-2025M12-007413,POL-3484252,19/12/2025,19/12/2025,C,AD,London,LEH,£2435.98,0.00
BRD-2025M12-007414,POL-2929662,2025-02-27,10/03/2025,C,AD,Midlands,CEC,£1857.72,0.00
BRD-2025M12-007414,POL-2929662,2025-02-27,10/03/2025,C,AD,Midlands,CEC,£1857.72,0.00
BRD-2025M12-007415,POL-1994351,24/01/2025,29/01/2025,O,AD,Midlands,TAN,355.26,£355.68
BRD-2025M12-007416,POL-5944714,2024-09-17,05/10/2024,C ,TPBI,Midlands,BRE,£3545.20,-
BRD-2025M12-007417,POL-5907458,25/10/2025,28/10/2025,RO,WS,Midlands,MNN,£98.20,£5388.52
BRD-2025M12-007418,POL-2344080,2025-04-09,17/04/2025,CWP,WS,Scotland,GHJ,0.00,
BRD-2025M12-007419,POL-3935375,13/08/2025,20/08/2025,C,AD,London,NLS,£775.84,
BRD-2025M12-007420,POL-4157155,05/03/2025,06/03/2025,CWP,AD,Midlands,KFK,-,
BRD-2025M12-007421,POL-6146023,2025-08-25,29/08/2025,C,TH,North,KPC,£7250.27,
BRD-2025M12-007422,POL-1982694,09/11/2024,18/12/2024,OPEN,AD,South,RRA,£184.20,228.97
BRD-2025M12-007423,POL-9614614,14/12/2025,28/12/2025,RO,AD,London,NPD,£28.43,£1110.05
BRD-2025M12-007424,POL-1169266,09-Apr-25,10/04/2025,O,TH,London,PCC,£228.25,564.98
BRD-2025M12-007425,POL-5765830,02-Jul-25,07/07/2025,closed,AD,Midlands,LLA,£282.45,-
BRD-2025M12-007426,POL-4468629,18/11/2024,23/11/2024,O,AD,South,MPG,£520.00,£919.40
BRD-2025M12-007427,POL-5968147,13/12/2025,23/12/2025,OPEN,TH,Midlands,ETC,£505.15,281.25
BRD-2025M12-007428,POL-7107667,18/05/2025,19/05/2025,C,TPBI,Midlands,JLN,2803.36,
BRD-2025M12-007429,POL-9856085,16/12/2025,17/12/2025,O,AD,London,TMK,£2258.17,6756.71
BRD-2025M12-007430,POL-6318016,11/08/2025,11/09/2025,C,WS,North,BGJ,£1256.23,0.00
BRD-2025M12-007431,POL-6232495,10/06/2025,11/06/2025,C,TPPD,North,HTL,£1427.98,0.00
BRD-2025M12-007432,POL-5660513,2025-11-05,21/11/2025,OPEN,AD,London,WWP,£617.02,£763.04
BRD-2025M12-007433,POL-6424409,20/08/2024,27/08/2024,O,WS,Scotland,SGF,532.95,£372.40
BRD-2025M12-007434,POL-3925975,07/09/2025,22/09/2025,o,AD,North,DRE,£227.85,£254.38
BRD-2025M12-007435,POL-3769039,09/01/2025,27/01/2025,C,TPPD,London,APW,1184.24,
BRD-2025M12-007436,POL-4195227,14-Jun-25,30/06/2025,C,AD,South,WHR,£1678.37,-
BRD-2025M12-007437,POL-5749559,11/09/2025,11/09/2025,C,TH,Midlands,RSB,£1555.44,0.00
BRD-2025M12-007438,POL-8145967,06/09/2025,08/09/2025,C,TPPD,London,AFN,£820.94,0.00
BRD-2025M12-007439,POL-4044998,2025-10-27,27/10/2025,closed,AD,Midlands,TSP,7403.67,
BRD-2025M12-007440,POL-2298619,01/01/2025,29/01/2025,O,AD,North,CER,£4901.14,2957.85
BRD-2025M12-007441,POL-4901427,21-Apr-25,21/04/2025,closed,AD,Scotland,EJK,£6897.32,0.00
BRD-2025M12-007442,POL-2289398,2025-03-28,31/03/2025,CWP,AD,London,PRG,0.00,
BRD-2025M12-007443,POL-6217479,08/05/2025,03/06/2025,C,AD,North,DPC,£983.61,0.00
BRD-2025M12-007444,POL-3542244,12/06/2025,13/06/2025,closed,AD,London,CJA,£608.98,
BRD-2025M12-007445,POL-6688206,16/10/2024,04/11/2024,C,TPBI,North,FJR,£634.36,
BRD-2025M12-007446,POL-2298365,20-Jul-24,20/07/2024,C,AD,South,SDH,£349.73,-
BRD-2025M12-007447,POL-1723784,2025-05-25,27/05/2025,C,AD,South,FWJ,1979.69,0.00
BRD-2025M12-007448,POL-1747457,28/12/2025,28/12/2025,C,AD,Midlands,RAN,£3089.41,-
BRD-2025M12-007449,POL-4996455,23/02/2025,25/02/2025,C,AD,South,PKN,£2729.66,0.00
BRD-2025M12-007449,POL-4996455,23/02/2025,25/02/2025,C,AD,South,PKN,£2729.66,0.00
BRD-2025M12-007450,POL-1538148,18-Nov-25,23/11/2025,O,AD,Scotland,KNH,£261.68,£7951.24
BRD-2025M12-007451,POL-1901248,13/05/2025,19/05/2025,OPEN,TH,South,THN,£1053.81,£872.27
BRD-2025M12-007452,POL-7281705,2025-07-15,16/07/2025,C,TPPD,Midlands,JCD,£350.91,
BRD-2025M12-007453,POL-6390228,2025-07-20,26/07/2025,C,TH,London,BDJ,£2276.67,-
BRD-2025M12-007454,POL-1645986,18/07/2025,29/07/2025,OPEN,AD,London,BRN,£1000.80,£944.14
BRD-2025M12-007455,POL-5262440,22/07/2025,22/07/2025,CWP,TPBI,Midlands,STK,0.00,-
BRD-2025M12-007456,POL-6041756,19-Mar-25,28/03/2025,C,TH,London,AGE,£3746.13,0.00
BRD-2025M12-007457,POL-3027742,07/11/2024,08/11/2024,C ,WS,South,EKA,£4394.95,-
BRD-2025M12-007458,POL-8637986,2025-06-04,18/06/2025,C,TH,North,FFW,£900.60,0.00
BRD-2025M12-007459,POL-6652469,02-Jan-25,02/01/2025,C,TPPD,North,KEW,(201.85),0.00
BRD-2025M12-007460,POL-5424848,31-Dec-25,31/12/2025,C,TPBI,South,TSK,£1043.53,
BRD-2025M12-007461,POL-1985616,03/08/2025,04/08/2025,OPEN,TH,London,SNG,£669.38,£572.01
BRD-2025M12-007462,POL-3316597,18/12/2025,27/12/2025,closed,TH,Midlands,HPF,5801.64,
BRD-2025M12-007463,POL-1159075,05/07/2024,22/07/2024,O,AD,London,FSE,£293.38,5142.49
BRD-2025M12-007464,POL-7176266,2025-05-27,21/06/2025,C,AD,London,EHL,£2199.19,
BRD-2025M12-007465,POL-3575744,15/10/2025,03/11/2025,O,AD,London,MKJ,£38.41,£379.22
BRD-2025M12-007466,POL-6507530,30/06/2025,14/07/2025,closed,AD,South,HSD,£912.01,0.00
BRD-2025M12-007467,POL-3985391,23-Sep-25,25/09/2025,C,WS,London,JPS,£189.62,0.00
BRD-2025M12-007468,POL-8770462,14/08/2024,23/09/2024,O,AD,South,JPR,£1237.15,£1153.38
BRD-2025M12-007469,POL-3906597,2025-08-25,30/08/2025,C,WS,London,AGR,£484.15,-
BRD-2025M12-007470,POL-3895665,14-Jan-25,23/01/2025,C,AD,North,PMP,£592.75,0.00
BRD-2025M12-007471,POL-2863646,09/12/2025,15/12/2025,CWP,TPBI,Scotland,NAM,0.00,
BRD-2025M12-007472,POL-7736310,25/05/2025,26/06/2025,C ,TPPD,South,JFJ,1342.63,-
BRD-2025M12-007473,POL-3317608,10/09/2025,08/10/2025,O,TH,South,NKC,147.67,£1204.90
BRD-2025M12-007474,POL-7559836,10/12/2025,13/12/2025,C,AD,Scotland,KDH,166.61,
BRD-2025M12-007475,POL-1740513,2025-05-13,21/05/2025,O,TPPD,London,NRR,484.82,293.91
BRD-2025M12-007476,POL-5648771,13-Aug-24,30/08/2024,C,TPPD,North,PFH,£4340.51,
BRD-2025M12-007477,POL-8243436,2025-09-02,08/09/2025,OPEN,TPPD,North,PKM,£910.08,£1701.03
BRD-2025M12-007478,POL-4368409,13/04/2025,25/04/2025,O,TPPD,London,MSW,817.41,1526.73
BRD-2025M12-007479,POL-6732320,25/11/2025,09/12/2025,O,TPPD,South,BNP,£58.93,2925.04
BRD-2025M12-007480,POL-9129313,24/11/2025,14/12/2025,C,AD,London,TPC,£10990.72,0.00
BRD-2025M12-007481,POL-4039478,20/12/2025,26/12/2025,C,TPPD,North,BMS,£466.17,0.00
BRD-2025M12-007482,POL-4863649,10/02/2025,15/02/2025,C,AD,North,CLT,£8363.09,0.00
BRD-2025M12-007483,POL-6780514,14/10/2025,24/11/2025,O,WS,Midlands,HMJ,701.67,£1062.45
BRD-2025M12-007484,POL-8133309,21/11/2025,05/12/2025,C,AD,North,GWD,£1861.49,-
BRD-2025M12-007485,POL-8739901,28/04/2025,09/05/2025,C,FI,London,NFE,£5190.79,0.00
BRD-2025M12-007486,POL-6611260,25/10/2025,04/11/2025,C,AD,Midlands,DFH,£1896.93,-
BRD-2025M12-007487,POL-2700471,23-Apr-25,23/04/2025,C,TPPD,Midlands,RHE,£1742.40,0.00
BRD-2025M12-007488,POL-2947249,15-Jan-25,15/01/2025,O,AD,North,TAS,102.07,203.29
BRD-2025M12-007489,POL-3850223,01/09/2025,01/09/2025,OPEN,TPPD,Scotland,PRW,£99.48,£1131.31
BRD-2025M12-007489,POL-3850223,01/09/2025,01/09/2025,OPEN,TPPD,Scotland,PRW,£99.48,£1131.31
BRD-2025M12-007490,POL-7533558,14/10/2025,17/10/2025,C,TPPD,Scotland,GHL,£6126.39,0.00
BRD-2025M12-007491,POL-3546205,28-Dec-24,13/01/2025,C,WS,London,DLK,£1776.60,
BRD-2025M12-007492,POL-7693954,12/05/2025,31/05/2025,C,TPBI,North,RFP,1185.36,
BRD-2025M12-007493,POL-6703602,17/04/2025,22/04/2025,C,TPBI,South,BLR,£5892.77,-
BRD-2025M12-007494,POL-2392497,04/11/2025,04/11/2025,CWP,TH,Scotland,RHM,,
BRD-2025M12-007495,POL-2578943,13/09/2025,20/09/2025,C,TH,London,AEF,1153.34,-
BRD-2025M12-007496,POL-2160553,31/12/2024,13/01/2025,closed,TH,South,AWT,£2573.27,-
BRD-2025M12-007497,POL-7640181,31-Oct-25,07/11/2025,O,WS,Midlands,PKK,(938.61),-
BRD-2025M12-007498,POL-7592397,03/08/2025,30/08/2025,C,AD,South,EHK,£892.95,-
BRD-2025M12-007499,POL-4942789,2024-09-25,16/10/2024,OPEN,WS,Scotland,ATS,£314.03,994.54
BRD-2025M12-007500,POL-4579466,16/04/2025,29/04/2025,O,TPBI,London,KLG,£40.54,£4665.81
BRD-2025M12-007501,POL-1061557,23-Apr-25,03/05/2025,C,TPPD,Scotland,BGS,£906.37,-
BRD-2025M12-007501,POL-1061557,23-Apr-25,03/05/2025,C,TPPD,Scotland,BGS,£906.37,-
BRD-2025M12-007502,POL-4418817,10/07/2025,25/07/2025,closed,AD,South,RLR,£1828.28,-
BRD-2025M12-007503,POL-4933039,2024-09-16,29/09/2024,C,TPBI,South,HDB,£910.49,
BRD-2025M12-007504,POL-9059321,2025-09-11,11/09/2025,C,WS,London,SDE,£917.67,
BRD-2025M12-007505,POL-4304160,28/03/2025,02/04/2025,RO,AD,London,CNC,808.00,£1017.29
BRD-2025M12-007506,POL-6763355,13/10/2025,14/10/2025,C,AD,South,HAA,874.93,0.00
BRD-2025M12-007507,POL-9370928,26/09/2025,11/10/2025,OPEN,TPPD,London,WRT,£453.02,1731.05
BRD-2025M12-007508,POL-5213871,30/10/2025,08/11/2025,C,WS,Midlands,WBD,£1385.88,
BRD-2025M12-007509,POL-8317534,06/06/2025,05/07/2025,O,WS,North,EPF,£648.04,£376.12
BRD-2025M12-007510,POL-5652256,14/06/2025,21/06/2025,CWP,WS,Scotland,SPJ,0.00,0.00
BRD-2025M12-007511,POL-1523286,20/12/2025,31/12/2025,closed,AD,South,STE,£1082.71,-
BRD-2025M12-007512,POL-2821528,2025-10-19,26/10/2025,C,AD,Midlands,DTB,£4619.69,-
BRD-2025M12-007513,POL-2975057,13-May-25,26/05/2025,O,TPBI,South,WST,£116.17,£1242.10
BRD-2025M12-007514,POL-1821202,02/04/2025,10/04/2025,C,TPBI,South,HAD,3491.52,-
BRD-2025M12-007515,POL-8938015,20/09/2025,01/10/2025,C,WS,Midlands,RBK,5525.61,0.00
BRD-2025M12-007516,POL-7139218,20/09/2025,24/09/2025,closed,WS,Midlands,SCM,£1461.77,
BRD-2025M12-007517,POL-8363084,2025-12-16,29/12/2025,C,WS,London,NRP,£348.09,-
BRD-2025M12-007518,POL-3890938,08/10/2025,09/10/2025,O,TH,London,KBK,530.35,£1128.01
BRD-2025M12-007519,POL-8018229,03/07/2024,03/07/2024,C,AD,South,NAE,£439.25,
BRD-2025M12-007520,POL-2732690,2025-12-10,31/12/2025,C,TPPD,Midlands,DSE,£5903.24,0.00
BRD-2025M12-007521,POL-4237449,2025-05-01,07/05/2025,C,AD,North,SMC,1341.09,0.00
BRD-2025M12-007522,POL-1530444,15-Jun-25,26/06/2025,O,TPPD,Midlands,RCJ,£526.37,1467.72
BRD-2025M12-007523,POL-8138291,2025-09-30,13/11/2025,C,TH,Midlands,HDR,795.45,0.00
BRD-2025M12-007524,POL-8046958,29/11/2025,09/12/2025,closed,FI,Scotland,CCC,£3103.53,-
BRD-2025M12-007525,POL-6759704,TBC,02/05/2025,O,TPBI,South,EBA,£775.41,£6416.04
BRD-2025M12-007526,POL-2389010,16/04/2025,07/05/2025,O,AD,South,CCL,£2325.34,£2547.22
BRD-2025M12-007527,POL-9714120,23/10/2025,05/11/2025,C,TPPD,South,REN,£2561.83,
BRD-2025M12-007528,POL-9876049,27/05/2024,28/05/2024,C,WS,South,SKM,£8069.11,-
BRD-2025M12-007529,POL-7164353,10/05/2025,10/05/2025,O,TPPD,South,RLD,874.35,£404.24
BRD-2025M12-007530,POL-7929552,21/08/2025,01/10/2025,OPEN,AD,Midlands,SBH,774.24,£687.75
BRD-2025M12-007531,POL-4074545,02/09/2025,02/09/2025,OPEN,AD,South,GKD,£522.26,547.21
BRD-2025M12-007532,POL-3098385,02-Aug-25,08/08/2025,O,AD,North,NGM,£4470.45,£2000.72
BRD-2025M12-007533,POL-7078060,23/05/2025,10/06/2025,OPEN,AD,London,PTJ,£645.05,839.76
BRD-2025M12-007534,POL-2014323,23/09/2025,01/10/2025,C,WS,South,JJC,388.51,-
BRD-2025M12-007535,POL-1338249,13/09/2024,07/10/2024,O,TPBI,Scotland,ASS,188.38,£340.64
BRD-2025M12-007536,POL-9742185,27/10/2025,11/12/2025,O,TPPD,Scotland,NLJ,£53.79,2039.06
BRD-2025M12-007537,POL-1804539,2025-11-08,25/11/2025,RO,TPPD,London,ECH,£1672.18,6532.82
BRD-2025M12-007538,POL-7315473,06/11/2025,28/11/2025,C,AD,Scotland,AFF,£3013.48,0.00
BRD-2025M12-007539,POL-6063171,01/07/2025,03/07/2025,O,AD,Midlands,SFE,£68.03,£311.17
BRD-2025M12-007540,POL-3716351,2024-11-02,22/11/2024,C,FI,North,WJD,£3069.31,0.00
BRD-2025M12-007541,POL-5378366,2025-09-28,05/10/2025,O,TH,North,RWS,£153.62,245.65
BRD-2025M12-007542,POL-9374314,2024-09-15,25/09/2024,O,WS,North,BDT,£31.19,£611.07
BRD-2025M12-007543,POL-9949485,19/07/2025,09/08/2025,O,TH,London,NEP,£1268.03,£644.33
BRD-2025M12-007544,POL-2438650,19/02/2025,22/02/2025,O,TPPD,Scotland,NSF,£2630.32,£3006.88
BRD-2025M12-007545,POL-3255063,2025-10-28,11/11/2025,O,TPPD,London,DLF,£283.22,3498.01
BRD-2025M12-007546,POL-9016813,21/06/2025,23/06/2025,C,TPPD,Midlands,CHB,2842.07,-
BRD-2025M12-007547,POL-9553200,2025-09-11,11/09/2025,OPEN,TPPD,Scotland,DDT,16.50,5714.81
BRD-2025M12-007548,POL-2980593,2025-02-25,25/02/2025,C,AD,London,FAF,2743.07,
BRD-2025M12-007549,POL-7791751,07/11/2024,09/11/2024,CWP,AD,London,ESR,-,0.00
BRD-2025M12-007550,POL-2922417,25/11/2025,30/11/2025,O,WS,London,RSD,32.24,£974.92
BRD-2025M12-007550,POL-2922417,25/11/2025,30/11/2025,O,WS,London,RSD,32.24,£974.92
BRD-2025M12-007551,POL-2875059,31-Aug-25,31/08/2025,OPEN,WS,North,DAG,234.67,£452.45
BRD-2025M12-007552,POL-7839336,22/03/2025,26/03/2025,O,WS,South,WPW,£3044.28,1651.41
BRD-2025M12-007553,POL-5545119,2025-12-02,05/12/2025,C,WS,South,CSW,£1258.10,0.00
BRD-2025M12-007554,POL-5415774,16/04/2025,28/04/2025,C,WS,Scotland,EHK,570.08,-
BRD-2025M12-007555,POL-9732255,13/10/2025,16/10/2025,O,AD,Midlands,TNR,609.47,£1084.15
BRD-2025M12-007556,POL-7906569,28/08/2025,05/09/2025,closed,TPBI,Midlands,NGE,£805.78,-
BRD-2025M12-007557,POL-3900737,2024-12-11,19/12/2024,o,TH,London,HMS,1589.29,£3865.77
BRD-2025M12-007558,POL-3975353,06-Jun-24,06/06/2024,O,AD,Scotland,AHW,529.19,2668.24
BRD-2025M12-007559,POL-2689055,2025-11-01,03/11/2025,C,AD,North,DPP,677.47,-
BRD-2025M12-007560,POL-5853926,16/08/2025,30/08/2025,C,TH,London,GRF,£959.03,0.00
BRD-2025M12-007561,POL-4516255,2025-07-14,04/08/2025,C,WS,Midlands,GDA,1292.13,0.00
BRD-2025M12-007562,POL-4718821,2025-08-04,08/08/2025,CWP,AD,Midlands,WKH,-,-
BRD-2025M12-007563,POL-2722034,02-Nov-24,12/11/2024,C,TPBI,South,CLH,2537.06,-
BRD-2025M12-007564,POL-4251242,15/10/2024,21/10/2024,closed,AD,London,MBR,271.81,0.00
BRD-2025M12-007565,POL-6882019,19/10/2025,03/11/2025,O,TPPD,North,STS,96.91,454.52
BRD-2025M12-007566,POL-9957777,08/03/2025,26/03/2025,C,AD,South,RMF,£819.65,
BRD-2025M12-007566,POL-9957777,08/03/2025,26/03/2025,C,AD,South,RMF,£819.65,
BRD-2025M12-007567,POL-1120132,2024-10-05,21/10/2024,C ,AD,South,MGT,2269.73,0.00
BRD-2025M12-007568,POL-5777057,16/12/2025,16/12/2025,C,AD,Midlands,EGK,2140.46,
BRD-2025M12-007569,POL-7898580,01/04/2025,15/04/2025,C,AD,London,RCH,£1072.69,
BRD-2025M12-007570,POL-6172130,02/03/2025,26/04/2025,closed,TPPD,Midlands,WGR,990.33,-
BRD-2025M12-007571,POL-7611396,12/02/2025,18/02/2025,closed,AD,London,PMA,£10359.85,-
BRD-2025M12-007572,POL-8192286,31/08/2024,10/10/2024,C,TH,North,CNT,£8827.88,
BRD-2025M12-007573,POL-3777992,2025-11-17,23/11/2025,RO,AD,Scotland,CRE,£389.95,1281.98
BRD-2025M12-007573,POL-3777992,2025-11-17,23/11/2025,RO,AD,Scotland,CRE,£389.95,1281.98
BRD-2025M12-007574,POL-8678225,15/05/2025,17/05/2025,C,AD,Midlands,CGH,£3389.52,-
BRD-2025M12-007575,POL-3851681,10-Sep-25,15/09/2025,O,TPBI,Midlands,CGD,£828.55,1990.21
BRD-2025M12-007576,POL-8518268,29-Apr-25,13/05/2025,O,AD,South,WKT,500.41,£2447.82
BRD-2025M12-007577,POL-2886967,2025-03-23,06/04/2025,RO,AD,Midlands,MCG,205.74,£280.26
BRD-2025M12-007578,POL-2704613,18/07/2025,14/09/2025,CWP,TPBI,South,ERR,,0.00
BRD-2025M12-007579,POL-4700810,09/05/2025,23/05/2025,OPEN,TPPD,North,KHM,£995.47,2297.45
BRD-2025M12-007580,POL-9730219,30/07/2025,31/07/2025,C,FI,Midlands,LBK,£907.40,-
BRD-2025M12-007581,POL-6916975,29-Oct-24,05/11/2024,closed,TPPD,London,JCH,£1208.54,-
BRD-2025M12-007582,POL-7599447,03/09/2025,16/09/2025,C,AD,London,GAS,£1580.51,0.00
BRD-2025M12-007583,POL-4144243,08/04/2025,17/05/2025,O,WS,London,SKE,£258.65,£284.97
BRD-2025M12-007584,POL-6228942,29/08/2024,30/08/2024,closed,AD,South,LEF,£256.86,0.00
BRD-2025M12-007585,POL-4009507,30/11/2025,10/12/2025,O,AD,North,GTE,£792.70,£2075.64
BRD-2025M12-007586,POL-8213106,17/12/2025,28/12/2025,OPEN,TPBI,London,BEB,£1659.65,£1671.89
BRD-2025M12-007587,POL-1161136,01/02/2025,15/02/2025,C,TH,London,KSC,£755.85,
BRD-2025M12-007588,POL-1667633,15/07/2025,18/08/2025,OPEN,AD,London,SAM,203.72,£726.77
BRD-2025M12-007589,POL-1558376,31/10/2025,11/11/2025,O,AD,London,KDF,£324.39,£233.03
BRD-2025M12-007590,POL-2957999,21/11/2025,04/12/2025,O,TPBI,Midlands,TMT,1136.13,£4047.79
BRD-2025M12-007591,POL-1552264,2025-11-27,09/12/2025,O,WS,North,KSR,£242.45,332.28
BRD-2025M12-007592,POL-5964527,23/04/2025,26/05/2025,CWP,FI,Scotland,TTR,-,0.00
BRD-2025M12-007593,POL-6282986,22/10/2024,09/11/2024,C,WS,Midlands,WRN,£5432.84,0.00
BRD-2025M12-007594,POL-1267911,24/08/2025,08/09/2025,O,AD,London,WDD,132.01,£10776.59
BRD-2025M12-007595,POL-9169051,01/03/2025,14/03/2025,C,TPPD,South,ERK,£927.29,0.00
BRD-2025M12-007596,POL-3143509,24/11/2024,06/12/2024,closed,TPBI,Scotland,LSA,479.74,0.00
BRD-2025M12-007597,POL-8972457,2025-07-23,03/09/2025,C,AD,North,SPN,2301.11,-
BRD-2025M12-007598,POL-5115543,13/01/2025,28/01/2025,C,TPPD,London,EPF,£967.93,0.00
